learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
0.0001470107641383,RMSprop,DeepFM,9.27763156688804e-05,750,0.7957,0.9946,0.4764,17,327
5.2532744429187664e-05,adam,FM,4.157594581771276e-06,900,3.5355,3.661,0.4908,10,53
1.4646388749183668e-06,RMSprop,FM,0.0002472831418163,750,4.1199,4.2258,0.5005,30,56
0.0027353354104053,RMSprop,FM,0.0030362250620533,500,0.8585,1.0968,0.477,24,261
0.0004091864186245,RMSprop,DeepFM,0.0031450232551059,700,0.7902,0.9931,0.5049,16,159
0.0001847008848231,RMSprop,FM,0.0006066036303882,1000,1.0718,1.3249,0.4874,30,150
0.0006168093650456,adam,DeepFM,0.0788634204299361,500,0.7163,0.9466,0.4518,25,139
0.0001398962642512,adam,FM,0.0010367589933846,700,1.0372,1.279,0.4838,21,436
0.0037150808318901,adam,FM,0.0001453871847915,750,1.1016,1.3701,0.5,12,229
5.733281683148179e-06,RMSprop,FM,1.798863615146282e-05,700,4.0918,4.1983,0.4874,23,117
0.0622697344292028,adam,DeepFM,0.0442219970263023,500,1.2944,1.5716,0.5246,26,370
0.0009918212026467,adam,DeepFM,0.0895370135738513,550,0.7175,0.9468,0.4693,16,175
0.001789252296165,adam,DeepFM,0.0926512371218561,600,0.7178,0.9473,0.4532,17,210
0.0183001841662359,adam,DeepFM,0.0271717453461422,600,0.7194,0.9449,0.4968,26,109
0.000545444153452,adam,DeepFM,0.0123703100992274,600,0.7638,0.9684,0.4908,20,508
2.7152378874428623e-05,adam,DeepFM,0.0846892421981274,550,0.7239,0.9468,0.4609,14,185
0.0012119274338864,adam,DeepFM,0.0111166861870923,500,0.7578,0.9672,0.5003,20,309
0.0091466315894325,adam,DeepFM,0.0169183153551382,850,0.7277,0.9466,0.5032,26,96
0.0005215385829438,adam,DeepFM,0.0872441301454942,650,0.7171,0.9466,0.4697,14,258
0.0003799577585353,adam,DeepFM,0.005069300120575,650,0.7843,0.9925,0.4909,13,265
0.0055968167400659,adam,DeepFM,0.0261921404672459,850,0.7265,0.9477,0.5086,10,377
0.0012076032665758,adam,DeepFM,0.0685996376320541,550,0.7174,0.9463,0.484,16,228
0.0007835062125405,adam,DeepFM,0.0370374476429862,550,0.7217,0.946,0.4917,18,237
0.0019801192203011,adam,DeepFM,0.0080714541785963,650,0.7695,0.9853,0.4832,14,282
