learning_rate,learner,embedding_size,weight_decay,train_batch_size,epoch,mae,rmse
0.1,adam,128,0.001,500,10,0.5481685400009155,0.7317926170573038
0.1,adam,128,0.001,500,10,1.937139868736267,2.092652559905899
0.1,adam,128,0.001,1000,10,1.5543382167816162,1.7047098467766846
0.1,adam,128,0.001,1000,10,1.654299259185791,1.8211608350680257
0.1,adam,128,0.001,1000,10,0.8964360356330872,1.1053892720366725
0.1,adam,128,0.001,1000,10,0.6938950419425964,0.8745491364875061
0.1,adam,128,0.001,1000,10,1.2295949459075928,1.549781380894578
0.1,adam,128,0.001,500,20,1.4445844888687134,1.635159644402682
0.1,adam,128,0.001,500,20,1.3672409057617188,1.5751088089671963
0.1,adam,128,0.001,500,20,0.8699955940246582,1.088450207434838
0.1,adam,128,0.001,500,20,0.8952535390853882,1.106711346392687
0.1,adam,128,0.001,500,20,1.8140085935592651,1.9872154272030422
0.1,adam,128,0.001,1000,20,1.5415607690811157,1.6392747681576108
0.1,adam,128,0.001,1000,20,1.5976206064224243,1.7617554248451843
0.1,adam,128,0.001,1000,20,0.8903487324714661,1.1245563480003484
0.1,adam,128,0.001,1000,20,0.6954506039619446,0.8909895635971936
0.1,adam,128,0.001,1000,20,1.8361512422561646,1.9685464178517764
0.1,adam,128,0.001,500,30,1.357619047164917,1.5811649917851547
0.1,adam,128,0.001,500,30,1.6100424528121948,1.7839240364443647
0.1,adam,128,0.001,500,30,0.6978480219841003,0.8885116935823458
0.1,adam,128,0.001,500,30,0.6317621469497681,0.839044589911745
0.1,adam,128,0.001,500,30,1.979865550994873,2.1258359274654595
0.1,adam,128,0.001,1000,30,1.3156235218048096,1.430272634032744
0.1,adam,128,0.001,1000,30,1.452667236328125,1.6529465606091487
0.1,adam,128,0.001,1000,30,0.9734567999839783,1.2037496555284302
0.1,adam,128,0.001,1000,30,0.47947680950164795,0.6929376098448304
0.1,adam,128,0.001,1000,30,1.7623971700668335,1.9429307934681532
0.1,adam,128,0.1,500,10,1.5142531394958496,1.6730344085620792
0.1,adam,128,0.1,500,10,1.5006674528121948,1.6847721233282398
0.1,adam,128,0.1,500,10,0.7447580099105835,0.9362284620428062
0.1,adam,128,0.1,500,10,0.7572023868560791,0.9442979396682459
0.1,adam,128,0.1,500,10,1.8641265630722046,2.027424422994502
0.1,adam,128,0.1,1000,10,1.6644107103347778,1.7873532988630605
0.1,adam,128,0.1,1000,10,1.546814203262329,1.7020468842966676
0.1,adam,128,0.1,1000,10,0.856483519077301,1.0699642756550232
0.1,adam,128,0.1,1000,10,0.6636706590652466,0.8443882965012303
0.1,adam,128,0.1,1000,10,1.5768827199935913,1.8209264153869333
0.1,adam,128,0.1,500,20,1.3737915754318237,1.5005886988953914
0.1,adam,128,0.1,500,20,1.5589028596878052,1.7446355341804902
0.1,adam,128,0.1,500,20,0.8576896786689758,1.0799462236155508
0.1,adam,128,0.1,500,20,0.7276333570480347,0.9066284967783962
0.1,adam,128,0.1,500,20,1.907956600189209,2.046179034308067
0.1,adam,128,0.1,1000,20,1.4657104015350342,1.640416013940215
0.1,adam,128,0.1,1000,20,1.6415554285049438,1.798838131821888
0.1,adam,128,0.1,1000,20,0.8741289973258972,1.1094156714492498
0.1,adam,128,0.1,1000,20,0.8970921635627747,1.1041005432674846
0.1,adam,128,0.1,1000,20,1.8667353391647339,1.9956590511333245
0.1,adam,128,0.1,500,30,1.3072751760482788,1.4474349650002494
0.1,adam,128,0.1,500,30,1.4601119756698608,1.6692070752929757
0.1,adam,128,0.1,500,30,0.6232075095176697,0.8323859949492829
0.1,adam,128,0.1,500,30,0.864094614982605,1.0742775640859705
0.1,adam,128,0.1,500,30,1.8794031143188477,2.0117570299376766
0.1,adam,128,0.1,1000,30,1.6563255786895752,1.8175450846499261
0.1,adam,128,0.1,1000,30,1.5954004526138306,1.7726582567078357
0.1,adam,128,0.1,1000,30,0.5705145001411438,0.8609019152700305
0.1,adam,128,0.1,1000,30,0.8731241822242737,1.0613243667373131
0.1,adam,128,0.1,1000,30,1.925342082977295,2.094349903308082
0.1,adam,512,0.001,500,10,1.3058700561523438,1.5054941488992892
0.1,adam,512,0.001,500,10,1.4917984008789062,1.6469366101895933
0.1,adam,512,0.001,500,10,0.7703796625137329,1.1113007714738368
0.1,adam,512,0.001,500,10,0.5242533683776855,0.7941900535320894
0.1,adam,512,0.001,500,10,1.8338145017623901,1.9842180205002191
0.1,adam,512,0.001,1000,10,1.2944103479385376,1.4766123122436559
0.1,adam,512,0.001,1000,10,1.6280204057693481,1.7497071974896319
0.1,adam,512,0.001,1000,10,1.251238226890564,1.5302685297514234
0.1,adam,512,0.001,1000,10,0.6196416616439819,0.772218031856624
0.1,adam,512,0.001,1000,10,1.9924825429916382,2.140215312429366
0.1,adam,512,0.001,500,20,1.5356467962265015,1.828802977477092
0.1,adam,512,0.001,500,20,1.997167944908142,2.5506722629975607
0.1,adam,512,0.001,500,20,1.4189066886901855,2.0268601151213006
0.1,adam,512,0.001,500,20,1.4551606178283691,2.162891498032942
0.1,adam,512,0.001,500,20,2.053219795227051,2.228291907352207
0.1,adam,512,0.001,1000,20,1.4660180807113647,1.6220606115190044
0.1,adam,512,0.001,1000,20,1.6795531511306763,1.7991630913311818
0.1,adam,512,0.001,1000,20,0.9344682693481445,1.205180208652278
0.1,adam,512,0.001,1000,20,0.6409040093421936,0.8230615238864929
0.1,adam,512,0.001,1000,20,1.9798321723937988,2.143173371550912
0.1,adam,512,0.001,500,30,4.0331244468688965,6.252432082950146
0.1,adam,512,0.001,500,30,1.5065553188323975,1.8417960335819592
0.1,adam,512,0.001,500,30,2.1182215213775635,3.5920749907195195
0.1,adam,512,0.001,500,30,0.975220799446106,1.4656087683325842
0.1,adam,512,0.001,500,30,2.1015267372131348,2.4710289781724573
0.1,adam,512,0.001,1000,30,1.3055347204208374,1.4982668877968577
0.1,adam,512,0.001,1000,30,1.4982845783233643,1.604583496170346
0.1,adam,512,0.001,1000,30,0.906339704990387,1.138640624152394
0.1,adam,512,0.001,1000,30,0.6889288425445557,0.8960938444528306
0.1,adam,512,0.001,1000,30,1.8814804553985596,2.053900274164293
0.1,adam,512,0.1,500,10,1.4455323219299316,1.5686181639941033
0.1,adam,512,0.1,500,10,1.3026912212371826,1.4985338038901115
0.1,adam,512,0.1,500,10,0.8519846200942993,1.05323199399329
0.1,adam,512,0.1,500,10,0.6983545422554016,0.9049878045308898
0.1,adam,512,0.1,500,10,2.0277323722839355,2.184914941594284
0.1,adam,512,0.1,1000,10,1.6012828350067139,1.727589918631206
0.1,adam,512,0.1,1000,10,1.46674382686615,1.6431267691827989
0.1,adam,512,0.1,1000,10,0.8420466184616089,1.0848594089253174
0.1,adam,512,0.1,1000,10,0.5708070993423462,0.7640489198690912
0.1,adam,512,0.1,1000,10,1.9404009580612183,2.11336586266321
0.1,adam,512,0.1,500,20,1.5592811107635498,1.8297104440711558
0.1,adam,512,0.1,500,20,1.4666118621826172,1.6803905346490107
0.1,adam,512,0.1,500,20,1.3055131435394287,1.9860623012078888
0.1,adam,512,0.1,500,20,0.6470170617103577,0.9882907188474563
0.1,adam,512,0.1,500,20,1.9580589532852173,2.1278182022840757
0.1,adam,512,0.1,1000,20,1.5477406978607178,1.668135837878469
0.1,adam,512,0.1,1000,20,1.5405340194702148,1.6845930280397812
0.1,adam,512,0.1,1000,20,0.8889790773391724,1.0984685749634306
0.1,adam,512,0.1,1000,20,0.9434136152267456,1.1626392342647907
0.1,adam,512,0.1,1000,20,2.0076475143432617,2.16156236022887
0.1,adam,512,0.1,500,30,1.4222674369812012,1.6790389827271963
0.1,adam,512,0.1,500,30,1.641636848449707,2.035144066362283
0.1,adam,512,0.1,500,30,0.9703163504600525,1.5226940982160349
0.1,adam,512,0.1,500,30,2.0292959213256836,3.351679446440894
0.1,adam,512,0.1,500,30,5.8894267082214355,9.272630381630442
0.1,adam,512,0.1,1000,30,1.465390920639038,1.5890368164147453
0.1,adam,512,0.1,1000,30,1.5090755224227905,1.6539265151622555
0.1,adam,512,0.1,1000,30,0.7996916174888611,1.0351996646629982
0.1,adam,512,0.1,1000,30,0.698345959186554,0.8549689657591051
0.1,adam,512,0.1,1000,30,1.8492263555526733,2.0057274348798706
0.1,RMSprop,32,0.001,500,10,1.5975000858306885,1.6449690211199528
0.1,RMSprop,32,0.001,500,10,1.7453093528747559,2.8508893616348416
0.1,RMSprop,32,0.001,500,10,0.686884343624115,0.8577401997543651
0.1,RMSprop,32,0.001,500,10,0.6629600524902344,0.8080403742546709
0.1,RMSprop,32,0.001,500,10,1.7750169038772583,1.909148654539186
0.1,RMSprop,32,0.001,1000,10,1.639531135559082,1.7836605291777239
0.1,RMSprop,32,0.001,1000,10,1.7727192640304565,1.8742571948848201
0.1,RMSprop,32,0.001,1000,10,0.9550302624702454,1.198578903032689
0.1,RMSprop,32,0.001,1000,10,0.8560609817504883,1.0589314727908872
0.1,RMSprop,32,0.001,1000,10,2.279700517654419,2.402527245437516
0.1,RMSprop,32,0.001,500,20,1.3562837839126587,1.4829911055089153
0.1,RMSprop,32,0.001,500,20,1.416232943534851,1.5317547024791192
0.1,RMSprop,32,0.001,500,20,0.8683410286903381,1.027167765697919
0.1,RMSprop,32,0.001,500,20,0.5129638910293579,0.6007710241432159
0.1,RMSprop,32,0.001,500,20,1.9357309341430664,2.071312083647409
0.1,RMSprop,32,0.001,1000,20,1.2707008123397827,1.4509612350280758
0.1,RMSprop,32,0.001,1000,20,1.4851394891738892,1.5734714599096313
0.1,RMSprop,32,0.001,1000,20,0.8744871020317078,1.0516559122888878
0.1,RMSprop,32,0.001,1000,20,0.572092592716217,0.737663333392581
0.1,RMSprop,32,0.001,1000,20,1.5863935947418213,1.7308905713836968
0.1,RMSprop,32,0.001,500,30,1.503592610359192,1.5806143738377014
0.1,RMSprop,32,0.001,500,30,1.3370970487594604,1.4877067518401688
0.1,RMSprop,32,0.001,500,30,0.8246313333511353,0.9873982582313361
0.1,RMSprop,32,0.001,500,30,0.6996096968650818,0.8565154965741919
0.1,RMSprop,32,0.001,500,30,1.8791446685791016,2.0198832634913146
0.1,RMSprop,32,0.001,1000,30,1.3161875009536743,1.4217778266986094
0.1,RMSprop,32,0.001,1000,30,1.2331615686416626,1.3885727644478856
0.1,RMSprop,32,0.001,1000,30,0.784590482711792,0.9440910076949928
0.1,RMSprop,32,0.001,1000,30,0.8998282551765442,1.0632427648660958
0.1,RMSprop,32,0.001,1000,30,1.7459571361541748,1.8772862165622624
0.1,RMSprop,32,0.1,500,10,1.346177339553833,1.4358342512367284
0.1,RMSprop,32,0.1,500,10,1.5344289541244507,1.6013565303198023
0.1,RMSprop,32,0.1,500,10,0.7305277585983276,0.9131631257585622
0.1,RMSprop,32,0.1,500,10,0.4462668299674988,0.5492659482033944
0.1,RMSprop,32,0.1,500,10,1.9589917659759521,2.0923642939197893
0.1,RMSprop,32,0.1,1000,10,1.9028154611587524,1.9517064550737986
0.1,RMSprop,32,0.1,1000,10,1.1260236501693726,1.266430727835665
0.1,RMSprop,32,0.1,1000,10,0.7618194818496704,0.9533225933439218
0.1,RMSprop,32,0.1,1000,10,0.5794003009796143,0.7174262004872692
0.1,RMSprop,32,0.1,1000,10,1.5305893421173096,1.74351943211055
0.1,RMSprop,32,0.1,500,20,1.6459022760391235,1.6991041122877992
0.1,RMSprop,32,0.1,500,20,1.459499716758728,1.5981333423645903
0.1,RMSprop,32,0.1,500,20,0.6502829194068909,0.8049418963911973
0.1,RMSprop,32,0.1,500,20,0.5842986702919006,0.7511692866351702
0.1,RMSprop,32,0.1,500,20,1.84709894657135,1.9778311054610114
0.1,RMSprop,32,0.1,1000,20,1.2006185054779053,1.324427900423464
0.1,RMSprop,32,0.1,1000,20,1.3741755485534668,1.4981958347550375
0.1,RMSprop,32,0.1,1000,20,0.685795783996582,0.8333069598475052
0.1,RMSprop,32,0.1,1000,20,0.6540799736976624,0.8528819230430584
0.1,RMSprop,32,0.1,1000,20,2.177786350250244,2.3145725138972475
0.1,RMSprop,32,0.1,500,30,1.3826926946640015,1.5808078132517387
0.1,RMSprop,32,0.1,500,30,1.508459210395813,1.6162498077604883
0.1,RMSprop,32,0.1,500,30,0.8850637674331665,1.0651884846162647
0.1,RMSprop,32,0.1,500,30,0.7517082095146179,0.8811009788318116
0.1,RMSprop,32,0.1,500,30,1.8658446073532104,1.9928364014803588
0.1,RMSprop,32,0.1,1000,30,1.3284273147583008,1.4812754343158936
0.1,RMSprop,32,0.1,1000,30,1.5040525197982788,1.6178242632250537
0.1,RMSprop,32,0.1,1000,30,0.7877380847930908,1.016474324672845
0.1,RMSprop,32,0.1,1000,30,0.7822685241699219,0.9428606946422097
0.1,RMSprop,32,0.1,1000,30,1.9146676063537598,2.055896939748604
0.1,RMSprop,128,0.001,500,10,1.3041843175888062,1.3923794683618795
0.1,RMSprop,128,0.001,500,10,1.3551996946334839,1.4648061518612343
0.1,RMSprop,128,0.001,500,10,0.5797610282897949,0.8041313249270182
0.1,RMSprop,128,0.001,500,10,0.4456762671470642,0.5880175228605741
0.1,RMSprop,128,0.001,500,10,1.9884980916976929,2.149096911411268
0.1,RMSprop,128,0.001,1000,10,1.2663737535476685,1.3802034150041962
0.1,RMSprop,128,0.001,1000,10,1.4379507303237915,1.5524964348203847
0.1,RMSprop,128,0.001,1000,10,0.9237514734268188,1.1787677236055856
0.1,RMSprop,128,0.001,1000,10,0.9882761836051941,1.3443631835730323
0.1,RMSprop,128,0.001,1000,10,2.6194610595703125,2.8683105265102067
0.1,RMSprop,128,0.001,500,20,1.211890697479248,1.3361094403184863
0.1,RMSprop,128,0.001,500,20,1.4028328657150269,1.5396795439780744
0.1,RMSprop,128,0.001,500,20,0.8066338300704956,0.9855276957916319
0.1,RMSprop,128,0.001,500,20,0.5598496794700623,0.674465486149636
0.1,RMSprop,128,0.001,500,20,1.9155504703521729,2.054254058258219
0.1,RMSprop,128,0.001,1000,20,1.4530631303787231,1.5720055406487352
0.1,RMSprop,128,0.001,1000,20,1.2694886922836304,1.4287719296351857
0.1,RMSprop,128,0.001,1000,20,0.722312331199646,0.9758491962803848
0.1,RMSprop,128,0.001,1000,20,0.5563898086547852,0.7810702307819818
0.1,RMSprop,128,0.001,1000,20,1.6195645332336426,1.7765207921536477
0.1,RMSprop,128,0.001,500,30,1.3164864778518677,1.5195584723772595
0.1,RMSprop,128,0.001,500,30,1.4102869033813477,1.5116805828313327
0.1,RMSprop,128,0.001,500,30,0.756662130355835,0.9823774627293546
0.1,RMSprop,128,0.001,500,30,0.8979489803314209,1.0940279471229235
0.1,RMSprop,128,0.001,500,30,1.8958829641342163,2.052438876209514
0.1,RMSprop,128,0.001,1000,30,1.1695663928985596,1.3481214964161896
0.1,RMSprop,128,0.001,1000,30,1.264847755432129,1.479252781398441
0.1,RMSprop,128,0.001,1000,30,0.8831339478492737,1.0796719385728757
0.1,RMSprop,128,0.001,1000,30,0.5731377005577087,0.7180831967396817
0.1,RMSprop,128,0.001,1000,30,1.90782630443573,2.0417992944522445
0.1,RMSprop,128,0.1,500,10,1.2085250616073608,1.3066279891105903
0.1,RMSprop,128,0.1,500,10,2.1270198822021484,3.1735366452693103
0.1,RMSprop,128,0.1,500,10,0.3944966197013855,0.5568380708362572
0.1,RMSprop,128,0.1,500,10,0.4915663003921509,0.6369623525609193
0.1,RMSprop,128,0.1,500,10,1.8083738088607788,1.9384645091722243
0.1,RMSprop,128,0.1,1000,10,1.279211401939392,1.4487117075693698
0.1,RMSprop,128,0.1,1000,10,1.466087818145752,1.6148453858712837
0.1,RMSprop,128,0.1,1000,10,0.901325523853302,1.1111808907267073
0.1,RMSprop,128,0.1,1000,10,0.7592968940734863,0.9263937489294563
0.1,RMSprop,128,0.1,1000,10,0.9279215931892395,1.1610018541615323
0.1,RMSprop,128,0.1,500,20,1.3579075336456299,1.4810136179893558
0.1,RMSprop,128,0.1,500,20,1.2035709619522095,1.33006396405136
0.1,RMSprop,128,0.1,500,20,0.7886987328529358,1.0212193103227147
0.1,RMSprop,128,0.1,500,20,0.8065710663795471,1.0123580032430952
0.1,RMSprop,128,0.1,500,20,2.052229404449463,2.2362842005784587
0.1,RMSprop,128,0.1,1000,20,1.3409281969070435,1.4542123151607909
0.1,RMSprop,128,0.1,1000,20,1.3436901569366455,1.481868354077763
0.1,RMSprop,128,0.1,1000,20,0.7807698845863342,0.9740579761526131
0.1,RMSprop,128,0.1,1000,20,0.5492048263549805,0.6959652140888404
0.1,RMSprop,128,0.1,1000,20,1.8821390867233276,2.0127530004090213
0.1,RMSprop,128,0.1,500,30,1.3130232095718384,1.4363009386184515
0.1,RMSprop,128,0.1,500,30,1.3738856315612793,1.5203693500800526
0.1,RMSprop,128,0.1,500,30,0.7047551274299622,0.8592466085065693
0.1,RMSprop,128,0.1,500,30,0.7052454352378845,0.9277097678685629
0.1,RMSprop,128,0.1,500,30,2.0862293243408203,2.2369532082190986
0.1,RMSprop,128,0.1,1000,30,1.3605682849884033,1.5050558081129974
0.1,RMSprop,128,0.1,1000,30,1.426729440689087,1.505613472697658
0.1,RMSprop,128,0.1,1000,30,0.9419677257537842,1.1199257644676257
0.1,RMSprop,128,0.1,1000,30,0.8714447021484375,1.0474653714449087
0.1,RMSprop,128,0.1,1000,30,1.9220311641693115,2.0675476037372107
0.1,RMSprop,512,0.001,500,10,1.2028722763061523,1.291917540685373
0.1,RMSprop,512,0.001,500,10,1.4068288803100586,1.760172772488718
0.1,RMSprop,512,0.001,500,10,1.0842723846435547,1.7039055391823512
0.1,RMSprop,512,0.001,500,10,0.868959367275238,1.4306523137049583
0.1,RMSprop,512,0.001,500,10,1.7910571098327637,2.0525075277174185
0.1,RMSprop,512,0.001,1000,10,1.5226662158966064,1.8194404445083303
0.1,RMSprop,512,0.001,1000,10,1.6847401857376099,2.101203519090356
0.1,RMSprop,512,0.001,1000,10,0.869107723236084,1.3052084790610525
0.1,RMSprop,512,0.001,1000,10,1.5435880422592163,2.446908740594169
0.1,RMSprop,512,0.001,1000,10,1.6019610166549683,1.8851617110323862
0.1,RMSprop,512,0.001,500,20,1.369028925895691,1.6341909038659836
0.1,RMSprop,512,0.001,500,20,1.4975218772888184,1.855603600671247
0.1,RMSprop,512,0.001,500,20,1.0121155977249146,1.5949621639726739
0.1,RMSprop,512,0.001,500,20,1.0164835453033447,1.7154302267607744
0.1,RMSprop,512,0.001,500,20,2.1026933193206787,2.448137205754253
0.1,RMSprop,512,0.001,1000,20,1.2829996347427368,1.3745059512950712
0.1,RMSprop,512,0.001,1000,20,1.4385802745819092,1.7413040452882451
0.1,RMSprop,512,0.001,1000,20,0.8340563774108887,1.317678634650643
0.1,RMSprop,512,0.001,1000,20,0.6244702339172363,0.9510000962819914
0.1,RMSprop,512,0.001,1000,20,1.7864080667495728,1.994266935676624
0.1,RMSprop,512,0.001,500,30,1.521228551864624,1.8697386993584917
0.1,RMSprop,512,0.001,500,30,1.4518499374389648,1.8439250798262403
0.1,RMSprop,512,0.001,500,30,1.09951651096344,1.8246321607933853
0.1,RMSprop,512,0.001,500,30,0.9510905146598816,1.6396488737250015
0.1,RMSprop,512,0.001,500,30,2.202725648880005,2.6027446272005608
0.1,RMSprop,512,0.001,1000,30,1.3539493083953857,1.4244201015614817
0.1,RMSprop,512,0.001,1000,30,1.3029670715332031,1.5417021755906117
0.1,RMSprop,512,0.001,1000,30,0.7557298541069031,1.1538288955742728
0.1,RMSprop,512,0.001,1000,30,0.7119362950325012,1.1218971271511091
0.1,RMSprop,512,0.001,1000,30,1.8677481412887573,2.019512478945948
0.1,RMSprop,512,0.1,500,10,1.3278967142105103,1.6174568283710966
0.1,RMSprop,512,0.1,500,10,1.29702627658844,1.4981150704867618
0.1,RMSprop,512,0.1,500,10,1.716188669204712,2.8855671940913474
0.1,RMSprop,512,0.1,500,10,0.8467278480529785,1.4858175395754467
0.1,RMSprop,512,0.1,500,10,2.33086895942688,2.804417674226882
0.1,RMSprop,512,0.1,1000,10,2.0171875953674316,2.594348792391974
0.1,RMSprop,512,0.1,1000,10,1.878492832183838,2.3243447149426517
0.1,RMSprop,512,0.1,1000,10,0.9907929301261902,1.3528743397199057
0.1,RMSprop,512,0.1,1000,10,0.7134667634963989,1.1766866955299766
0.1,RMSprop,512,0.1,1000,10,1.6200897693634033,1.8471193723162391
0.1,RMSprop,512,0.1,500,20,1.448456048965454,1.8273934751010241
0.1,RMSprop,512,0.1,500,20,1.4024847745895386,1.6969940003315436
0.1,RMSprop,512,0.1,500,20,0.9028449654579163,1.3870328735465822
0.1,RMSprop,512,0.1,500,20,0.98253333568573,1.6469709914894863
0.1,RMSprop,512,0.1,500,20,2.217801332473755,2.535066341457521
0.1,RMSprop,512,0.1,1000,20,1.4775922298431396,1.8862563804685397
0.1,RMSprop,512,0.1,1000,20,1.4122262001037598,1.6160630449470499
0.1,RMSprop,512,0.1,1000,20,0.7861005067825317,1.1499482163919363
0.1,RMSprop,512,0.1,1000,20,0.7088091373443604,1.0689949223475395
0.1,RMSprop,512,0.1,1000,20,1.9415611028671265,2.068119600714941
0.1,RMSprop,512,0.1,500,30,1.7568994760513306,2.235616059193424
0.1,RMSprop,512,0.1,500,30,1.5982677936553955,2.0169897855727927
0.1,RMSprop,512,0.1,500,30,1.0189452171325684,1.6793915953701732
0.1,RMSprop,512,0.1,500,30,1.0939109325408936,1.7389539467108173
0.1,RMSprop,512,0.1,500,30,2.1975440979003906,2.6237098611539267
0.1,RMSprop,512,0.1,1000,30,1.48149836063385,1.7991427499519292
0.1,RMSprop,512,0.1,1000,30,1.249610424041748,1.4605720593346407
0.1,RMSprop,512,0.1,1000,30,0.566614031791687,0.8500735363285565
0.1,RMSprop,512,0.1,1000,30,0.6612063646316528,0.9439577846543746
0.1,RMSprop,512,0.1,1000,30,1.92746102809906,2.163106438602058
