learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
0.001,adam,DeepFM,0.1,500,0.7172,0.9467,0.4738,20,128
0.001,adam,DeepFM,0.1,1000,0.7171,0.9472,0.457,20,128
0.001,adam,DeepFM,0.001,500,0.7938,1.029,0.4886,20,512
0.001,adam,DeepFM,0.001,1000,0.8353,1.0592,0.486,20,512
0.001,adam,DeepFM,0.1,500,0.7183,0.9457,0.4886,20,512
0.001,adam,DeepFM,0.1,1000,0.7187,0.9468,0.472,20,512
0.001,RMSprop,FM,0.001,500,0.9693,1.2034,0.4834,20,32
0.001,RMSprop,FM,0.001,1000,1.0209,1.258,0.483,20,32
0.001,RMSprop,FM,0.1,500,0.776,0.9848,0.4749,20,32
0.001,RMSprop,FM,0.1,1000,0.8123,1.0054,0.4649,20,32
0.001,RMSprop,FM,0.001,500,0.9684,1.2182,0.4815,20,128
0.001,RMSprop,FM,0.001,1000,0.9916,1.2327,0.4828,20,128
0.001,RMSprop,FM,0.1,500,0.7796,0.9872,0.462,20,128
0.001,RMSprop,FM,0.1,1000,0.7853,0.9905,0.4618,20,128
0.001,RMSprop,FM,0.001,500,0.9911,1.2547,0.4806,20,512
0.001,RMSprop,FM,0.001,1000,0.9899,1.2465,0.4879,20,512
0.001,RMSprop,FM,0.1,500,0.7859,0.9929,0.4392,20,512
0.001,RMSprop,FM,0.1,1000,0.7858,0.995,0.4651,20,512
0.001,RMSprop,DeepFM,0.001,500,0.7579,0.9649,0.5043,20,32
0.001,RMSprop,DeepFM,0.001,1000,0.7869,1.0069,0.5274,20,32
0.001,RMSprop,DeepFM,0.1,500,0.7173,0.946,0.4676,20,32
0.001,RMSprop,DeepFM,0.1,1000,0.718,0.9472,0.4718,20,32
0.001,RMSprop,DeepFM,0.001,500,0.7562,0.9668,0.5135,20,128
0.001,RMSprop,DeepFM,0.001,1000,0.8032,1.0163,0.4818,20,128
0.001,RMSprop,DeepFM,0.1,500,0.7182,0.9478,0.4532,20,128
0.001,RMSprop,DeepFM,0.1,1000,0.7202,0.9474,0.4799,20,128
0.001,RMSprop,DeepFM,0.001,500,0.7623,0.9728,0.479,20,512
0.001,RMSprop,DeepFM,0.001,1000,0.7893,1.009,0.5068,20,512
0.001,RMSprop,DeepFM,0.1,500,0.7207,0.9462,0.4614,20,512
0.001,RMSprop,DeepFM,0.1,1000,0.7222,0.9463,0.4879,20,512
0.001,adam,FM,0.001,500,0.9919,1.2279,0.4843,30,32
0.001,adam,FM,0.001,1000,1.0469,1.2906,0.4842,30,32
0.001,adam,FM,0.1,500,0.7795,0.9875,0.4515,30,32
0.001,adam,FM,0.1,1000,0.8041,1.0012,0.4576,30,32
0.001,adam,FM,0.001,500,0.9697,1.2156,0.4814,30,128
0.001,adam,FM,0.001,1000,1.0174,1.2581,0.483,30,128
0.001,adam,FM,0.1,500,0.7815,0.9887,0.4624,30,128
0.001,adam,FM,0.1,1000,0.7844,0.9908,0.4563,30,128
0.001,adam,FM,0.001,500,0.97,1.2315,0.4774,30,512
0.001,adam,FM,0.001,1000,0.9771,1.2256,0.4787,30,512
0.001,adam,FM,0.1,500,0.7634,0.9756,0.4563,30,512
0.001,adam,FM,0.1,1000,0.7591,0.974,0.4704,30,512
0.001,adam,DeepFM,0.001,500,0.7784,0.997,0.4862,30,32
0.001,adam,DeepFM,0.001,1000,0.7976,1.0077,0.5,30,32
0.001,adam,DeepFM,0.1,500,0.7164,0.9475,0.4663,30,32
0.001,adam,DeepFM,0.1,1000,0.7178,0.945,0.4714,30,32
0.001,adam,DeepFM,0.001,500,0.8384,1.0402,0.4948,30,128
0.001,adam,DeepFM,0.001,1000,0.8112,1.0453,0.4878,30,128
0.001,adam,DeepFM,0.1,500,0.7167,0.9467,0.4754,30,128
0.001,adam,DeepFM,0.1,1000,0.7167,0.9467,0.4624,30,128
0.001,adam,DeepFM,0.001,500,0.8013,1.0295,0.5024,30,512
0.001,adam,DeepFM,0.001,1000,0.8341,1.0688,0.5108,30,512
0.001,adam,DeepFM,0.1,500,0.7199,0.9467,0.4704,30,512
0.001,adam,DeepFM,0.1,1000,0.7174,0.9464,0.4504,30,512
0.001,RMSprop,FM,0.001,500,0.953,1.1945,0.4862,30,32
0.001,RMSprop,FM,0.001,1000,0.9951,1.2314,0.4836,30,32
0.001,RMSprop,FM,0.1,500,0.771,0.9822,0.4566,30,32
0.001,RMSprop,FM,0.1,1000,0.7779,0.9866,0.4447,30,32
0.001,RMSprop,FM,0.001,500,0.9635,1.222,0.485,30,128
0.001,RMSprop,FM,0.001,1000,0.9751,1.2206,0.4782,30,128
0.001,RMSprop,FM,0.1,500,0.7754,0.9845,0.4761,30,128
0.001,RMSprop,FM,0.1,1000,0.7813,0.9886,0.4512,30,128
0.001,RMSprop,FM,0.001,500,0.9926,1.2509,0.472,30,512
0.001,RMSprop,FM,0.001,1000,0.9843,1.2501,0.4773,30,512
0.001,RMSprop,FM,0.1,500,0.7793,0.9898,0.4689,30,512
0.001,RMSprop,FM,0.1,1000,0.7825,0.9947,0.4766,30,512
0.001,RMSprop,DeepFM,0.001,500,0.7622,0.976,0.5042,30,32
0.001,RMSprop,DeepFM,0.001,1000,0.7914,1.004,0.5099,30,32
0.001,RMSprop,DeepFM,0.1,500,0.7151,0.9482,0.4846,30,32
0.001,RMSprop,DeepFM,0.1,1000,0.7155,0.949,0.5111,30,32
0.001,RMSprop,DeepFM,0.001,500,0.7571,0.9652,0.5064,30,128
0.001,RMSprop,DeepFM,0.001,1000,0.8094,1.0193,0.4846,30,128
0.001,RMSprop,DeepFM,0.1,500,0.7161,0.9477,0.4603,30,128
0.001,RMSprop,DeepFM,0.1,1000,0.7189,0.9473,0.4646,30,128
0.001,RMSprop,DeepFM,0.001,500,0.7636,0.9766,0.5015,30,512
0.001,RMSprop,DeepFM,0.001,1000,0.8026,1.0136,0.498,30,512
0.001,RMSprop,DeepFM,0.1,500,0.7161,0.946,0.4818,30,512
0.001,RMSprop,DeepFM,0.1,1000,0.7218,0.9487,0.4798,30,512
0.1,adam,FM,0.001,500,0.7977,1.0218,0.4969,10,32
0.1,adam,FM,0.001,1000,0.7998,1.0132,0.4925,10,32
0.1,adam,FM,0.1,500,0.7299,0.9525,0.4736,10,32
0.1,adam,FM,0.1,1000,0.7342,0.957,0.4676,10,32
0.1,adam,FM,0.001,500,3.7281,4.3443,0.5494,10,128
0.1,adam,FM,0.001,1000,2.4266,3.016,0.5424,10,128
0.1,adam,FM,0.1,500,0.7303,0.9533,0.4583,10,128
0.1,adam,FM,0.1,1000,0.7325,0.9555,0.4531,10,128
0.1,adam,FM,0.001,500,5.1627,5.6423,0.5018,10,512
0.1,adam,FM,0.001,1000,4.7825,5.3839,0.5279,10,512
0.1,adam,FM,0.1,500,0.7309,0.9535,0.4555,10,512
0.1,adam,FM,0.1,1000,0.7406,0.9616,0.4746,10,512
0.1,adam,DeepFM,0.001,500,2.2325,2.6919,0.4842,10,32
0.1,adam,DeepFM,0.001,1000,1.6608,2.0789,0.4996,10,32
0.1,adam,DeepFM,0.1,500,0.7788,0.9837,0.4786,10,32
0.1,adam,DeepFM,0.1,1000,1.975,2.1689,0.5307,10,32
0.1,adam,DeepFM,0.001,500,4.3263,4.5081,0.5087,10,128
0.1,adam,DeepFM,0.001,1000,4.2958,4.4291,0.4863,10,128
0.1,adam,DeepFM,0.1,500,2.0333,2.3968,0.5172,10,128
0.1,adam,DeepFM,0.1,1000,2.6043,2.8064,0.5023,10,128
0.1,adam,DeepFM,0.001,500,5.1686,5.4267,0.5005,10,512
0.1,adam,DeepFM,0.001,1000,4.865,5.0582,0.5032,10,512
0.1,adam,DeepFM,0.1,500,3.2335,3.4713,0.5053,10,512
0.1,adam,DeepFM,0.1,1000,4.1708,4.4176,0.4715,10,512
0.1,RMSprop,FM,0.001,500,4.1643,5.0146,0.4767,10,32
0.1,RMSprop,FM,0.001,1000,4.29,4.4133,0.5155,10,32
0.1,RMSprop,FM,0.1,500,0.7444,0.9569,0.4814,10,32
0.1,RMSprop,FM,0.1,1000,0.7492,0.9647,0.51,10,32
0.1,RMSprop,FM,0.001,500,4.8331,4.9493,0.5321,10,128
0.1,RMSprop,FM,0.001,1000,5.1485,5.3061,0.4725,10,128
0.1,RMSprop,FM,0.1,500,0.8098,1.0111,0.5012,10,128
0.1,RMSprop,FM,0.1,1000,2.4112,2.9235,0.4989,10,128
0.1,RMSprop,FM,0.001,500,7.9547,8.875,0.4953,10,512
0.1,RMSprop,FM,0.001,1000,9.4657,10.6344,0.5181,10,512
0.1,RMSprop,FM,0.1,500,4.7397,4.9362,0.4767,10,512
0.1,RMSprop,FM,0.1,1000,4.8869,5.1473,0.5355,10,512
0.1,RMSprop,DeepFM,0.001,500,4.7103,5.3392,0.4844,10,32
0.1,RMSprop,DeepFM,0.001,1000,5.4185,7.1585,0.5057,10,32
0.1,RMSprop,DeepFM,0.1,500,6.2439,7.5348,0.5017,10,32
0.1,RMSprop,DeepFM,0.1,1000,9.6695,11.1796,0.5149,10,32
0.1,RMSprop,DeepFM,0.001,500,8.1955,14.0671,0.4918,10,128
0.1,RMSprop,DeepFM,0.001,1000,14.0411,31.0913,0.5043,10,128
0.1,RMSprop,DeepFM,0.1,500,13.6863,26.0989,0.4918,10,128
0.1,RMSprop,DeepFM,0.1,1000,14.5216,31.6307,0.4932,10,128
0.1,RMSprop,DeepFM,0.001,500,25.4481,65.4153,0.5129,10,512
0.1,RMSprop,DeepFM,0.001,1000,80.2905,204.1453,0.5108,10,512
0.1,RMSprop,DeepFM,0.1,500,34.9635,89.7289,0.5106,10,512
0.1,RMSprop,DeepFM,0.1,1000,60.7597,111.0103,0.5049,10,512
0.1,adam,FM,0.001,500,0.7929,1.0127,0.4985,20,32
0.1,adam,FM,0.001,1000,0.7946,1.0074,0.4964,20,32
0.1,adam,FM,0.1,500,0.726,0.9505,0.4754,20,32
0.1,adam,FM,0.1,1000,0.7278,0.952,0.453,20,32
0.1,adam,FM,0.001,500,3.6373,4.2549,0.517,20,128
0.1,adam,FM,0.001,1000,2.47,3.0581,0.4947,20,128
0.1,adam,FM,0.1,500,0.7268,0.9489,0.4651,20,128
0.1,adam,FM,0.1,1000,0.7267,0.9514,0.4503,20,128
0.1,adam,FM,0.001,500,5.0836,5.3733,0.4529,20,512
0.1,adam,FM,0.001,1000,4.7226,5.4474,0.5046,20,512
0.1,adam,FM,0.1,500,0.7272,0.9511,0.4627,20,512
0.1,adam,FM,0.1,1000,0.7282,0.9527,0.4398,20,512
0.1,adam,DeepFM,0.001,500,0.8562,1.1195,0.506,20,32
0.1,adam,DeepFM,0.001,1000,1.729,2.1031,0.4901,20,32
0.1,adam,DeepFM,0.1,500,0.7348,0.9505,0.4966,20,32
0.1,adam,DeepFM,0.1,1000,1.7064,1.9174,0.5125,20,32
0.1,adam,DeepFM,0.001,500,4.2787,4.4067,0.5431,20,128
0.1,adam,DeepFM,0.001,1000,4.2778,4.4097,0.4935,20,128
0.1,adam,DeepFM,0.1,500,1.4378,1.6358,0.502,20,128
0.1,adam,DeepFM,0.1,1000,2.1084,2.2823,0.4748,20,128
0.1,adam,DeepFM,0.001,500,4.9719,5.4477,0.4684,20,512
0.1,adam,DeepFM,0.001,1000,4.7755,5.0701,0.4772,20,512
0.1,adam,DeepFM,0.1,500,2.1613,2.3677,0.5075,20,512
0.1,adam,DeepFM,0.1,1000,2.9267,3.2839,0.5307,20,512
0.1,RMSprop,FM,0.001,500,4.183,4.6733,0.4768,20,32
0.1,RMSprop,FM,0.001,1000,4.1707,4.3024,0.4931,20,32
0.1,RMSprop,FM,0.1,500,0.7401,0.9523,0.473,20,32
0.1,RMSprop,FM,0.1,1000,0.7415,0.9543,0.4743,20,32
0.1,RMSprop,FM,0.001,500,4.6039,4.7576,0.4981,20,128
0.1,RMSprop,FM,0.001,1000,4.8565,4.9737,0.518,20,128
0.1,RMSprop,FM,0.1,500,0.768,0.9749,0.4933,20,128
0.1,RMSprop,FM,0.1,1000,0.955,1.2408,0.4726,20,128
0.1,RMSprop,FM,0.001,500,6.789,7.7198,0.4953,20,512
0.1,RMSprop,FM,0.001,1000,8.1502,8.7767,0.5367,20,512
0.1,RMSprop,FM,0.1,500,2.3724,2.954,0.5008,20,512
0.1,RMSprop,FM,0.1,1000,4.2843,4.6192,0.4821,20,512
0.1,RMSprop,DeepFM,0.001,500,4.7752,5.4751,0.5095,20,32
0.1,RMSprop,DeepFM,0.001,1000,4.8563,5.6705,0.4864,20,32
0.1,RMSprop,DeepFM,0.1,500,4.8305,5.6614,0.5337,20,32
0.1,RMSprop,DeepFM,0.1,1000,6.0964,7.4989,0.4528,20,32
0.1,RMSprop,DeepFM,0.001,500,7.2395,10.7184,0.483,20,128
0.1,RMSprop,DeepFM,0.001,1000,8.9195,15.6332,0.4895,20,128
0.1,RMSprop,DeepFM,0.1,500,10.3116,18.7316,0.4903,20,128
0.1,RMSprop,DeepFM,0.1,1000,20.6667,43.677,0.5233,20,128
0.1,RMSprop,DeepFM,0.001,500,26.6853,66.4688,0.5478,20,512
0.1,RMSprop,DeepFM,0.001,1000,25.023,64.4667,0.5103,20,512
0.1,RMSprop,DeepFM,0.1,500,21.2461,48.943,0.4795,20,512
0.1,RMSprop,DeepFM,0.1,1000,26.6242,68.6182,0.5025,20,512
0.1,adam,FM,0.001,500,0.7915,1.011,0.4895,30,32
0.1,adam,FM,0.001,1000,0.7946,1.0084,0.4975,30,32
0.1,adam,FM,0.1,500,0.7275,0.9504,0.4851,30,32
0.1,adam,FM,0.1,1000,0.7265,0.9503,0.4577,30,32
0.1,adam,FM,0.001,500,3.6486,4.2122,0.5046,30,128
0.1,adam,FM,0.001,1000,2.4817,3.0573,0.4996,30,128
0.1,adam,FM,0.1,500,0.7281,0.952,0.5128,30,128
0.1,adam,FM,0.1,1000,0.726,0.9504,0.4552,30,128
0.1,adam,FM,0.001,500,5.0681,5.755,0.464,30,512
0.1,adam,FM,0.001,1000,4.6965,5.2956,0.4865,30,512
0.1,adam,FM,0.1,500,0.7274,0.9512,0.4763,30,512
0.1,adam,FM,0.1,1000,0.7274,0.951,0.4749,30,512
0.1,adam,DeepFM,0.001,500,1.4302,1.7522,0.4818,30,32
0.1,adam,DeepFM,0.001,1000,1.2557,1.5814,0.4983,30,32
0.1,adam,DeepFM,0.1,500,0.725,0.9462,0.4729,30,32
0.1,adam,DeepFM,0.1,1000,1.419,1.613,0.4711,30,32
0.1,adam,DeepFM,0.001,500,4.2856,4.4376,0.4806,30,128
0.1,adam,DeepFM,0.001,1000,4.0474,4.3639,0.4972,30,128
0.1,adam,DeepFM,0.1,500,0.7503,0.9704,0.4503,30,128
0.1,adam,DeepFM,0.1,1000,1.8887,2.1194,0.4522,30,128
0.1,adam,DeepFM,0.001,500,4.9369,5.2836,0.5328,30,512
0.1,adam,DeepFM,0.001,1000,4.8261,5.3319,0.4943,30,512
0.1,adam,DeepFM,0.1,500,2.9581,3.1165,0.5091,30,512
0.1,adam,DeepFM,0.1,1000,2.9003,3.0677,0.4566,30,512
0.1,RMSprop,FM,0.001,500,4.1716,5.1094,0.4755,30,32
0.1,RMSprop,FM,0.001,1000,4.0924,4.5364,0.4971,30,32
0.1,RMSprop,FM,0.1,500,0.7413,0.9526,0.4672,30,32
0.1,RMSprop,FM,0.1,1000,0.7408,0.9561,0.4888,30,32
0.1,RMSprop,FM,0.001,500,4.5485,4.6985,0.5059,30,128
0.1,RMSprop,FM,0.001,1000,4.6795,4.8262,0.4983,30,128
0.1,RMSprop,FM,0.1,500,0.7925,1.0077,0.4979,30,128
0.1,RMSprop,FM,0.1,1000,0.7784,0.9874,0.5248,30,128
0.1,RMSprop,FM,0.001,500,6.71,7.4135,0.4869,30,512
0.1,RMSprop,FM,0.001,1000,7.4653,8.3833,0.5233,30,512
0.1,RMSprop,FM,0.1,500,2.8498,3.4765,0.4958,30,512
0.1,RMSprop,FM,0.1,1000,2.8587,3.3691,0.5177,30,512
0.1,RMSprop,DeepFM,0.001,500,4.763,5.4453,0.4575,30,32
0.1,RMSprop,DeepFM,0.001,1000,4.6782,5.0293,0.4805,30,32
0.1,RMSprop,DeepFM,0.1,500,4.5308,5.1615,0.5356,30,32
0.1,RMSprop,DeepFM,0.1,1000,5.619,6.8436,0.4893,30,32
0.1,RMSprop,DeepFM,0.001,500,8.1083,13.3012,0.509,30,128
0.1,RMSprop,DeepFM,0.001,1000,8.6458,16.2317,0.5426,30,128
0.1,RMSprop,DeepFM,0.1,500,5.7995,7.593,0.4875,30,128
0.1,RMSprop,DeepFM,0.1,1000,10.0105,21.6547,0.5183,30,128
0.1,RMSprop,DeepFM,0.001,500,28.1892,55.1061,0.4597,30,512
0.1,RMSprop,DeepFM,0.001,1000,41.8244,85.8385,0.4953,30,512
0.1,RMSprop,DeepFM,0.1,500,17.3928,38.4377,0.5241,30,512
0.1,RMSprop,DeepFM,0.1,1000,20.5631,35.9473,0.5253,30,512
