learning_rate,learner,embedding_size,weight_decay,train_batch_size,epoch,mae,rmse,test_no
1e-06,adam,32,0.1,1000,10,4.35805196762085,5.488597563727253,4
1e-06,adam,32,0.1,500,20,4.350558447837829,5.479378117686312,4
1e-06,adam,32,0.1,1000,20,4.350403952598572,5.47987277433188,4
1e-06,adam,32,0.1,500,30,4.347669363021851,5.473125882524935,4
1e-06,adam,32,0.1,1000,30,4.349413442611694,5.476377266922498,4
1e-06,adam,128,0.001,500,10,4.348387122154236,4.4178910711527335,4
1e-06,adam,128,0.001,1000,10,4.354160666465759,4.423201679396798,4
1e-06,adam,128,0.001,500,20,4.346134185791016,4.415597747913018,4
1e-06,adam,128,0.001,1000,20,4.352368950843811,4.421860248015366,4
1e-06,adam,128,0.001,500,30,4.349142241477966,4.418554454399278,4
1e-06,adam,128,0.001,1000,30,4.347307872772217,4.416596719199933,4
1e-06,adam,128,0.1,500,10,4.346062517166137,5.811861130254514,4
1e-06,adam,128,0.1,1000,10,4.351126217842102,5.823796376315718,4
1e-06,adam,128,0.1,500,20,4.351885843276977,5.810745827738893,4
1e-06,adam,128,0.1,1000,20,4.353777074813843,5.820698884773386,4
1e-06,adam,128,0.1,500,30,4.348668360710144,5.806641922484508,4
1e-06,adam,128,0.1,1000,30,4.349606895446778,5.815827137315697,4
1e-06,adam,512,0.001,500,10,4.349845504760742,4.420356764829649,4
1e-06,adam,512,0.001,1000,10,4.3479437828063965,4.418808224738222,4
1e-06,adam,512,0.001,500,20,4.347641825675964,4.419211134528898,4
1e-06,adam,512,0.001,1000,20,4.3526102781295775,4.423745105629677,4
1e-06,adam,512,0.001,500,30,4.34355354309082,4.414082744180623,4
1e-06,adam,512,0.001,1000,30,4.349854254722596,4.421581018603079,4
1e-06,adam,512,0.1,500,10,4.3525595426559445,5.964871329672856,4
1e-06,adam,512,0.1,1000,10,4.346359634399414,5.964243025092599,4
1e-06,adam,512,0.1,500,20,4.345379328727722,5.951849052278903,4
1e-06,adam,512,0.1,1000,20,4.358429789543152,5.965651437851687,4
1e-06,adam,512,0.1,500,30,4.347958993911743,5.94509108503296,4
1e-06,adam,512,0.1,1000,30,4.34842083454132,5.954948566512525,4
1e-06,RMSprop,32,0.001,500,10,4.356548690795899,4.421872390368875,4
1e-06,RMSprop,32,0.001,1000,10,4.354099559783935,4.419218763120735,4
1e-06,RMSprop,32,0.001,500,20,4.348954057693481,4.413555436168754,4
1e-06,RMSprop,32,0.001,1000,20,4.353800058364868,4.418744772728576,4
1e-06,RMSprop,32,0.001,500,30,4.350436019897461,4.415753724853452,4
1e-06,RMSprop,32,0.001,1000,30,4.351445841789245,4.41621962510133,4
1e-06,RMSprop,32,0.1,500,10,4.352369856834412,5.483842125025982,4
1e-06,RMSprop,32,0.1,1000,10,4.355014777183532,5.487914644534016,4
1e-06,RMSprop,32,0.1,500,20,4.347950720787049,5.471082109468598,4
1e-06,RMSprop,32,0.1,1000,20,4.353206372261047,5.482492133472816,4
1e-06,RMSprop,32,0.1,500,30,4.34638352394104,5.468754237582064,4
1e-06,RMSprop,32,0.1,1000,30,4.353664541244507,5.480302338578502,4
1e-06,RMSprop,128,0.001,500,10,4.353773736953736,4.422932690402578,4
1e-06,RMSprop,128,0.001,1000,10,4.353222322463989,4.423110174736651,4
1e-06,RMSprop,128,0.001,500,20,4.348605322837829,4.419441939461861,4
1e-06,RMSprop,128,0.001,1000,20,4.350619316101074,4.420672282102659,4
1e-06,RMSprop,128,0.001,500,30,4.351431584358215,4.420578492226173,4
1e-06,RMSprop,128,0.001,1000,30,4.350296401977539,4.419759334554136,4
1e-06,RMSprop,128,0.1,500,10,4.3515058040618895,5.8161736477059,4
1e-06,RMSprop,128,0.1,1000,10,4.355640125274658,5.819983490727137,4
1e-06,RMSprop,128,0.1,500,20,4.345671057701111,5.80677827170881,4
1e-06,RMSprop,128,0.1,1000,20,4.352450227737426,5.819219810785445,4
1e-06,RMSprop,128,0.1,500,30,4.347587490081788,5.800587479665566,4
1e-06,RMSprop,128,0.1,1000,30,4.344542622566223,5.811722110665785,4
1e-06,RMSprop,512,0.001,500,10,4.350082349777222,4.421136240359797,4
1e-06,RMSprop,512,0.001,1000,10,4.35715925693512,4.428320672147887,4
1e-06,RMSprop,512,0.001,500,20,4.341730761528015,4.414454263501838,4
1e-06,RMSprop,512,0.001,1000,20,4.358786678314209,4.429478586911827,4
1e-06,RMSprop,512,0.001,500,30,4.346040916442871,4.417456003346712,4
1e-06,RMSprop,512,0.001,1000,30,4.349318146705627,4.421506131696046,4
1e-06,RMSprop,512,0.1,500,10,4.347313189506531,5.960958842268068,4
1e-06,RMSprop,512,0.1,1000,10,4.352453994750976,5.968561171495668,4
1e-06,RMSprop,512,0.1,500,20,4.344163632392883,5.952235342115777,4
1e-06,RMSprop,512,0.1,1000,20,4.355729818344116,5.966623296881958,4
1e-06,RMSprop,512,0.1,500,30,4.3442117929458615,5.937954598139861,4
1e-06,RMSprop,512,0.1,1000,30,4.3523705244064335,5.958089845746315,4
0.001,adam,32,0.001,500,10,1.558031702041626,1.8640044114557957,4
0.001,adam,32,0.001,1000,10,2.1076207637786863,2.513007812993344,4
0.001,adam,32,0.001,500,20,1.074852204322815,1.29498358762128,4
0.001,adam,32,0.001,1000,20,1.345899337530136,1.6204459787419812,4
0.001,adam,32,0.001,500,30,1.0768357992172242,1.278318139665242,4
0.001,adam,32,0.001,1000,30,1.0716379046440123,1.3020495740964588,4
0.001,adam,32,0.1,500,10,1.3095584154129027,1.8171121255292983,4
0.001,adam,32,0.1,1000,10,1.9533958911895752,2.87141645421506,4
0.001,adam,32,0.1,500,20,0.9754073441028596,1.2626739877786817,4
0.001,adam,32,0.1,1000,20,1.13829927444458,1.6167161779916888,4
0.001,adam,32,0.1,500,30,0.951979461312294,1.1827214139186226,4
0.001,adam,32,0.1,1000,30,0.9819186091423034,1.313594184912624,4
0.001,adam,128,0.001,500,10,1.0902748167514802,1.3404385305871958,4
0.001,adam,128,0.001,1000,10,1.4001092433929443,1.696152411333346,4
0.001,adam,128,0.001,500,20,1.1119907319545743,1.322881384501712,4
0.001,adam,128,0.001,1000,20,1.0965236485004426,1.328658207838612,4
0.001,adam,128,0.001,500,30,1.1282653570175172,1.3292400526198649,4
0.001,adam,128,0.001,1000,30,1.1157522559165955,1.33343204440853,4
0.001,adam,128,0.1,500,10,1.0263352334499358,1.477879097709018,4
0.001,adam,128,0.1,1000,10,1.1988712072372436,2.0452967958597834,4
0.001,adam,128,0.1,500,20,1.022029960155487,1.2922171445165316,4
0.001,adam,128,0.1,1000,20,1.0427317440509796,1.4652922897263057,4
0.001,adam,128,0.1,500,30,1.014934378862381,1.248797964066551,4
0.001,adam,128,0.1,1000,30,1.0515472650527955,1.3628546563800872,4
0.001,adam,512,0.001,500,10,1.1201525330543518,1.3478560103379122,4
0.001,adam,512,0.001,1000,10,1.105901902914047,1.3530050792810209,4
0.001,adam,512,0.001,500,20,1.152147352695465,1.363906461217704,4
0.001,adam,512,0.001,1000,20,1.1347522735595703,1.3592449783757246,4
0.001,adam,512,0.001,500,30,1.139945822954178,1.3474470976917636,4
0.001,adam,512,0.001,1000,30,1.1461206257343293,1.3657332549844874,4
0.001,adam,512,0.1,500,10,1.0779785990715027,1.5111144363648783,4
0.001,adam,512,0.1,1000,10,1.0753560066223145,1.8047081091558628,4
0.001,adam,512,0.1,500,20,1.0617378056049347,1.3356648841797147,4
0.001,adam,512,0.1,1000,20,1.0934077858924869,1.5060885718809005,4
0.001,adam,512,0.1,500,30,1.0400089502334595,1.2648554098665097,4
0.001,adam,512,0.1,1000,30,1.091026210784912,1.4054202704897532,4
0.001,RMSprop,32,0.001,500,10,1.691827702522278,1.997510209636354,4
0.001,RMSprop,32,0.001,1000,10,2.1661174178123472,2.576486221581633,4
0.001,RMSprop,32,0.001,500,20,1.0685594439506532,1.2782994862397934,4
0.001,RMSprop,32,0.001,1000,20,1.3923175156116483,1.6675171966752649,4
0.001,RMSprop,32,0.001,500,30,1.0585389852523803,1.2410220046655385,4
0.001,RMSprop,32,0.001,1000,30,1.0937380909919738,1.3163713173235636,4
0.001,RMSprop,32,0.1,500,10,1.4308190405368806,1.84313481622865,4
0.001,RMSprop,32,0.1,1000,10,2.0346818447113035,2.8308553677490136,4
0.001,RMSprop,32,0.1,500,20,0.9486152827739716,1.1688678597880906,4
0.001,RMSprop,32,0.1,1000,20,1.181789690256119,1.543901614415854,4
0.001,RMSprop,32,0.1,500,30,0.909500515460968,1.0980169565636422,4
0.001,RMSprop,32,0.1,1000,30,0.9325300186872484,1.181627117741837,4
0.001,RMSprop,128,0.001,500,10,1.1278891026973723,1.3786481621173383,4
0.001,RMSprop,128,0.001,1000,10,1.5697871088981628,1.87030130700098,4
0.001,RMSprop,128,0.001,500,20,1.0728850781917572,1.267003554270696,4
0.001,RMSprop,128,0.001,1000,20,1.1225523233413697,1.3541756500043982,4
0.001,RMSprop,128,0.001,500,30,1.107593011856079,1.2897194962522127,4
0.001,RMSprop,128,0.001,1000,30,1.0987928807735443,1.3001287547870497,4
0.001,RMSprop,128,0.1,500,10,1.0581291973590852,1.3740610818376269,4
0.001,RMSprop,128,0.1,1000,10,1.3995067119598388,2.0352659111717704,4
0.001,RMSprop,128,0.1,500,20,0.9332113713026048,1.1594335944799994,4
0.001,RMSprop,128,0.1,1000,20,1.0198272973299027,1.324209099568449,4
0.001,RMSprop,128,0.1,500,30,0.9097693502902984,1.1086187941858925,4
0.001,RMSprop,128,0.1,1000,30,0.9923382222652436,1.227370784274813,4
0.001,RMSprop,512,0.001,500,10,1.1410919725894928,1.3620699400645424,4
0.001,RMSprop,512,0.001,1000,10,1.175256180763245,1.4546359113484126,4
0.001,RMSprop,512,0.001,500,20,1.134183406829834,1.324919714834532,4
0.001,RMSprop,512,0.001,1000,20,1.163173097372055,1.3798220308581768,4
0.001,RMSprop,512,0.001,500,30,1.100670337677002,1.2937738499308968,4
0.001,RMSprop,512,0.001,1000,30,1.106372630596161,1.3155551434271846,4
0.001,RMSprop,512,0.1,500,10,1.0347514629364014,1.3789626242376891,4
0.001,RMSprop,512,0.1,1000,10,1.1134663224220276,1.7486147131953038,4
0.001,RMSprop,512,0.1,500,20,0.9737234771251678,1.2020954111088609,4
0.001,RMSprop,512,0.1,1000,20,1.0773027896881104,1.3874742368076138,4
0.001,RMSprop,512,0.1,500,30,0.9581899315118788,1.1507674229989613,4
0.001,RMSprop,512,0.1,1000,30,1.0263706147670746,1.2825933415575113,4
0.1,adam,32,0.001,500,10,1.0042061388492585,1.2701225406182544,4
0.1,adam,32,0.001,1000,10,1.02858145236969,1.457544861130925,4
0.1,adam,32,0.001,500,20,0.9878665804862976,1.1750234094276344,4
0.1,adam,32,0.001,1000,20,1.0382161140441897,1.3488510783894148,4
0.1,adam,32,0.001,500,30,1.00079003572464,1.1611699950967758,4
0.1,adam,32,0.001,1000,30,1.0036097288131711,1.2752707595930284,4
0.1,adam,32,0.1,500,10,0.9084680646657944,1.0540528825309254,4
0.1,adam,32,0.1,1000,10,0.9284524083137512,1.0723482624722174,4
0.1,adam,32,0.1,500,20,0.9463291943073272,1.0764096795231095,4
0.1,adam,32,0.1,1000,20,0.9568734884262085,1.1174971344823603,4
0.1,adam,32,0.1,500,30,0.9189565181732178,1.0513356997249723,4
0.1,adam,32,0.1,1000,30,0.9501579344272614,1.107499823946971,4
0.1,adam,128,0.001,500,10,1.0251478195190429,1.5885016200745066,4
0.1,adam,128,0.001,1000,10,1.0978988826274871,1.7101842850939752,4
0.1,adam,128,0.001,500,20,0.9707022786140442,1.3476800181186437,4
0.1,adam,128,0.001,1000,20,1.0693017572164536,1.9037805508712664,4
0.1,adam,128,0.001,500,30,0.9206513702869416,1.305169821574672,4
0.1,adam,128,0.001,1000,30,1.0688792049884797,1.681629874696828,4
0.1,adam,128,0.1,500,10,0.9043435335159302,1.061396067399344,4
0.1,adam,128,0.1,1000,10,0.917206621170044,1.2662306902167195,4
0.1,adam,128,0.1,500,20,0.9218338072299956,1.0699745577501352,4
0.1,adam,128,0.1,1000,20,0.9435664534568786,1.0986822783460377,4
0.1,adam,128,0.1,500,30,0.9840895235538484,1.1245372721277724,4
0.1,adam,128,0.1,1000,30,0.9817720293998718,1.1354042921646026,4
0.1,adam,512,0.001,500,10,1.035874605178833,1.850542023875,4
0.1,adam,512,0.001,1000,10,1.0724295020103454,2.113265797951664,4
0.1,adam,512,0.001,500,20,1.0191873073577882,1.2693845623075035,4
0.1,adam,512,0.001,1000,20,1.0667594730854035,2.328491970557093,4
0.1,adam,512,0.001,500,30,1.6784653663635254,3.066263655730489,4
0.1,adam,512,0.001,1000,30,1.0734893918037414,2.020618581339833,4
0.1,adam,512,0.1,500,10,0.9635394155979156,1.6333250017180705,4
0.1,adam,512,0.1,1000,10,0.996103686094284,4.10243567481977,4
0.1,adam,512,0.1,500,20,1.0040183126926423,1.2420341325045705,4
0.1,adam,512,0.1,1000,20,1.0517573952674866,2.6047785541109088,4
0.1,adam,512,0.1,500,30,1.040940099954605,1.3283329251159908,4
0.1,adam,512,0.1,1000,30,0.961940050125122,2.0895398241598997,4
0.1,RMSprop,32,0.001,500,10,0.8949620068073273,0.9994652212235884,4
0.1,RMSprop,32,0.001,1000,10,0.8830940872430801,1.0568877630968914,4
0.1,RMSprop,32,0.001,500,20,0.9366393327713012,1.0531712250228802,4
0.1,RMSprop,32,0.001,1000,20,0.9702524960041046,1.0999646522521291,4
0.1,RMSprop,32,0.001,500,30,0.9023700743913652,1.029808606332506,4
0.1,RMSprop,32,0.001,1000,30,0.8821390330791473,1.0213629685093495,4
0.1,RMSprop,32,0.1,500,10,0.7284516245126724,1.5001588697542707,4
0.1,RMSprop,32,0.1,1000,10,0.7863859817385673,1.533121635069422,4
0.1,RMSprop,32,0.1,500,20,0.7718948692083358,1.526688664043956,4
0.1,RMSprop,32,0.1,1000,20,0.84261754155159,1.5725246391428058,4
0.1,RMSprop,32,0.1,500,30,0.7684288293123245,1.531185806641572,4
0.1,RMSprop,32,0.1,1000,30,0.800834110379219,1.5610891381154468,4
0.1,RMSprop,128,0.001,500,10,0.8975187420845032,1.046365046488111,4
0.1,RMSprop,128,0.001,1000,10,1.090303087234497,1.4035764976697314,4
0.1,RMSprop,128,0.001,500,20,0.8520317763090134,0.98014062581075,4
0.1,RMSprop,128,0.001,1000,20,0.9255156457424164,1.0640044472384549,4
0.1,RMSprop,128,0.001,500,30,0.9161647170782088,1.065257649295078,4
0.1,RMSprop,128,0.001,1000,30,0.9417749464511872,1.073679460577686,4
0.1,RMSprop,128,0.1,500,10,0.7922753304243088,2.343745208735337,4
0.1,RMSprop,128,0.1,1000,10,0.9028691649436952,2.3055251018652583,4
0.1,RMSprop,128,0.1,500,20,0.8666788280010224,2.3562244727575785,4
0.1,RMSprop,128,0.1,1000,20,0.8031651556491852,2.3499718745557368,4
0.1,RMSprop,128,0.1,500,30,0.8056688964366913,2.345808056367122,4
0.1,RMSprop,128,0.1,1000,30,0.7788907289505005,2.335040427354212,4
0.1,RMSprop,512,0.001,500,10,1.0570457994937896,1.3907525486261885,4
0.1,RMSprop,512,0.001,1000,10,1.170056200027466,1.798626298382077,4
0.1,RMSprop,512,0.001,500,20,1.1578635275363922,1.5193430217671422,4
0.1,RMSprop,512,0.001,1000,20,0.9698422014713288,1.2305534721150688,4
0.1,RMSprop,512,0.001,500,30,1.1890002727508544,1.5954634898559186,4
0.1,RMSprop,512,0.001,1000,30,1.175424736738205,1.64913430695722,4
0.1,RMSprop,512,0.1,500,10,1.0759625673294066,4.190675226261874,4
0.1,RMSprop,512,0.1,1000,10,1.447264939546585,4.241397959823503,4
0.1,RMSprop,512,0.1,500,20,1.0748522222042085,4.356706465636877,4
0.1,RMSprop,512,0.1,1000,20,2.319321256875992,9.782154224269572,4
0.1,RMSprop,512,0.1,500,30,1.1711383938789368,4.404412696821048,4
0.1,RMSprop,512,0.1,1000,30,1.0499175012111663,4.359511834735034,4
1e-06,adam,32,0.001,500,10,4.350397372245789,4.41632537362858,7
1e-06,adam,32,0.001,1000,10,4.354828262329102,4.42044384984708,7
1e-06,adam,32,0.001,500,20,4.34970064163208,4.415028510601054,7
1e-06,adam,32,0.001,1000,20,4.350586223602295,4.415322593490054,7
1e-06,adam,32,0.001,500,30,4.350048232078552,4.41485739783299,7
1e-06,adam,32,0.001,1000,30,4.350560045242309,4.4160059500668005,7
1e-06,adam,32,0.1,500,10,4.347216701507568,5.473049840721441,7
1e-06,adam,32,0.1,1000,10,4.3512901067733765,5.478984772693231,7
1e-06,adam,32,0.1,500,20,4.349760341644287,5.477056522915607,7
1e-06,adam,32,0.1,1000,20,4.347675228118897,5.475836107346889,7
1e-06,adam,32,0.1,500,30,4.341832017898559,5.464487596730751,7
1e-06,adam,32,0.1,1000,30,4.353839254379272,5.4803108132757785,7
1e-06,adam,128,0.001,500,10,4.350038862228393,4.419299385849252,7
1e-06,adam,128,0.001,1000,10,4.354092288017273,4.42321162965984,7
1e-06,adam,128,0.001,500,20,4.346683931350708,4.4156442262483395,7
1e-06,adam,128,0.001,1000,20,4.353459334373474,4.422415721170054,7
1e-06,adam,128,0.001,500,30,4.345916414260865,4.41490357074432,7
1e-06,adam,128,0.001,1000,30,4.353641629219055,4.422746562995888,7
1e-06,adam,128,0.1,500,10,4.351500177383423,5.815664205362629,7
1e-06,adam,128,0.1,1000,10,4.342150115966797,5.812760181141306,7
1e-06,adam,128,0.1,500,20,4.348688745498658,5.809553470096615,7
1e-06,adam,128,0.1,1000,20,4.348695135116577,5.820081118906493,7
1e-06,adam,128,0.1,500,30,4.3444089651107785,5.805725612715151,7
1e-06,adam,128,0.1,1000,30,4.3520548105239865,5.814616287704821,7
1e-06,adam,512,0.001,500,10,4.349035215377808,4.420502498854255,7
1e-06,adam,512,0.001,1000,10,4.35361077785492,4.42572473959606,7
1e-06,adam,512,0.001,500,20,4.34591908454895,4.41752461191779,7
1e-06,adam,512,0.001,1000,20,4.350869822502136,4.421829816499774,7
1e-06,adam,512,0.001,500,30,4.344335341453553,4.416015711383237,7
1e-06,adam,512,0.001,1000,30,4.343084168434143,4.41493490324491,7
1e-06,adam,512,0.1,500,10,4.348940658569336,5.962986297289726,7
1e-06,adam,512,0.1,1000,10,4.346173620223999,5.971109293461141,7
1e-06,adam,512,0.1,500,20,4.345137572288513,5.952658070752914,7
1e-06,adam,512,0.1,1000,20,4.346561574935913,5.960864993313123,7
1e-06,adam,512,0.1,500,30,4.346550393104553,5.946000545354126,7
1e-06,adam,512,0.1,1000,30,4.344169974327087,5.95490398108569,7
1e-06,RMSprop,32,0.001,500,10,4.360389399528503,4.425169994300172,7
1e-06,RMSprop,32,0.001,1000,10,4.348017001152039,4.413711571711142,7
1e-06,RMSprop,32,0.001,500,20,4.347208476066589,4.412017045863987,7
1e-06,RMSprop,32,0.001,1000,20,4.351836466789246,4.417003317664371,7
1e-06,RMSprop,32,0.001,500,30,4.34568157196045,4.411070417562922,7
1e-06,RMSprop,32,0.001,1000,30,4.350473666191101,4.415965349669585,7
1e-06,RMSprop,32,0.1,500,10,4.350748538970947,5.475978690686223,7
1e-06,RMSprop,32,0.1,1000,10,4.3521909475326535,5.477426379713216,7
1e-06,RMSprop,32,0.1,500,20,4.34948947429657,5.477307165347707,7
1e-06,RMSprop,32,0.1,1000,20,4.354537868499756,5.482639118452539,7
1e-06,RMSprop,32,0.1,500,30,4.350225615501404,5.480526365492541,7
1e-06,RMSprop,32,0.1,1000,30,4.352462530136108,5.478642698503991,7
1e-06,RMSprop,128,0.001,500,10,4.3519774913787845,4.4209752545720145,7
1e-06,RMSprop,128,0.001,1000,10,4.353360438346863,4.422091141125972,7
1e-06,RMSprop,128,0.001,500,20,4.3469114065170285,4.416159256392349,7
1e-06,RMSprop,128,0.001,1000,20,4.349842047691345,4.4199897656386975,7
1e-06,RMSprop,128,0.001,500,30,4.346005702018738,4.415684311259869,7
1e-06,RMSprop,128,0.001,1000,30,4.356011056900025,4.425721054812536,7
1e-06,RMSprop,128,0.1,500,10,4.354141497612,5.818666431716042,7
1e-06,RMSprop,128,0.1,1000,10,4.3594717502594,5.823954102754521,7
1e-06,RMSprop,128,0.1,500,20,4.351708197593689,5.810411549763451,7
1e-06,RMSprop,128,0.1,1000,20,4.349379158020019,5.814749727382068,7
1e-06,RMSprop,128,0.1,500,30,4.350478315353394,5.802391943494525,7
1e-06,RMSprop,128,0.1,1000,30,4.351460576057434,5.8193796114267755,7
1e-06,RMSprop,512,0.001,500,10,4.3484132289886475,4.41984598901244,7
1e-06,RMSprop,512,0.001,1000,10,4.357626104354859,4.429519956942309,7
1e-06,RMSprop,512,0.001,500,20,4.350562191009521,4.422183896116463,7
1e-06,RMSprop,512,0.001,1000,20,4.355567693710327,4.42689032399424,7
1e-06,RMSprop,512,0.001,500,30,4.346295690536499,4.418187553728137,7
1e-06,RMSprop,512,0.001,1000,30,4.345521306991577,4.4163162176381325,7
1e-06,RMSprop,512,0.1,500,10,4.352608346939087,5.966033189415888,7
1e-06,RMSprop,512,0.1,1000,10,4.348526263237,5.967352275066695,7
1e-06,RMSprop,512,0.1,500,20,4.351857876777649,5.956586225052226,7
1e-06,RMSprop,512,0.1,1000,20,4.352712154388428,5.965142690865634,7
1e-06,RMSprop,512,0.1,500,30,4.352464270591736,5.9433157616806795,7
1e-06,RMSprop,512,0.1,1000,30,4.347878742218017,5.957821444773068,7
0.001,adam,32,0.001,500,10,1.570200687646866,1.8770623150522696,7
0.001,adam,32,0.001,1000,10,2.122887110710144,2.5375703811280714,7
0.001,adam,32,0.001,500,20,1.0688013970851897,1.2916844146288546,7
0.001,adam,32,0.001,1000,20,1.3380896866321563,1.6108169651170163,7
0.001,adam,32,0.001,500,30,1.0822575628757476,1.282156755997843,7
0.001,adam,32,0.001,1000,30,1.061121827363968,1.2968586679372422,7
0.001,adam,32,0.1,500,10,1.32118501663208,1.8277393586395927,7
0.001,adam,32,0.1,1000,10,1.971354591846466,2.8915529400964197,7
0.001,adam,32,0.1,500,20,0.9624161213636399,1.2466825642672836,7
0.001,adam,32,0.1,1000,20,1.1253691911697388,1.6158818489012778,7
0.001,adam,32,0.1,500,30,0.9707296311855316,1.2036633463693773,7
0.001,adam,32,0.1,1000,30,0.983573567867279,1.3122619163195972,7
0.001,adam,128,0.001,500,10,1.0911558508872985,1.3397067987054383,7
0.001,adam,128,0.001,1000,10,1.4165066301822662,1.7189849346159805,7
0.001,adam,128,0.001,500,20,1.1131126821041106,1.3250960175794149,7
0.001,adam,128,0.001,1000,20,1.0921312391757965,1.3262312054178758,7
0.001,adam,128,0.001,500,30,1.1249305069446565,1.3274925117137792,7
0.001,adam,128,0.001,1000,30,1.1181460738182067,1.3353266005214588,7
0.001,adam,128,0.1,500,10,1.0296177089214325,1.4786828534834346,7
0.001,adam,128,0.1,1000,10,1.2119120657444,2.0491827673303433,7
0.001,adam,128,0.1,500,20,1.0239068210124969,1.2984231831005733,7
0.001,adam,128,0.1,1000,20,1.037918245792389,1.462272886427479,7
0.001,adam,128,0.1,500,30,1.0109296917915345,1.243629319360141,7
0.001,adam,128,0.1,1000,30,1.0513256013393402,1.3658479656931468,7
0.001,adam,512,0.001,500,10,1.1304950356483459,1.356958152546009,7
0.001,adam,512,0.001,1000,10,1.105696791410446,1.3535222063000902,7
0.001,adam,512,0.001,500,20,1.1412958979606629,1.3556676405395194,7
0.001,adam,512,0.001,1000,20,1.1361141324043273,1.3606436892948819,7
0.001,adam,512,0.001,500,30,1.1430282056331635,1.3495608706114894,7
0.001,adam,512,0.001,1000,30,1.1450191020965577,1.3646522820018503,7
0.001,adam,512,0.1,500,10,1.076906180381775,1.5102197238076662,7
0.001,adam,512,0.1,1000,10,1.0744741618633271,1.802902045258607,7
0.001,adam,512,0.1,500,20,1.0598304867744446,1.3349053505945103,7
0.001,adam,512,0.1,1000,20,1.0916913032531739,1.5054734582832325,7
0.001,adam,512,0.1,500,30,1.0474011540412902,1.2767594987386324,7
0.001,adam,512,0.1,1000,30,1.0939388811588286,1.4091167856242812,7
0.001,RMSprop,32,0.001,500,10,1.6493244767189026,1.9781625566337266,7
0.001,RMSprop,32,0.001,1000,10,2.182922089099884,2.5883994285347063,7
0.001,RMSprop,32,0.001,500,20,1.0715838611125945,1.2810451809064665,7
0.001,RMSprop,32,0.001,1000,20,1.396297425031662,1.676333456045619,7
0.001,RMSprop,32,0.001,500,30,1.0673699617385863,1.253937442189548,7
0.001,RMSprop,32,0.001,1000,30,1.0771215200424193,1.297341513316512,7
0.001,RMSprop,32,0.1,500,10,1.4091112911701202,1.8266552518948547,7
0.001,RMSprop,32,0.1,1000,10,2.0322023272514342,2.8183100473339415,7
0.001,RMSprop,32,0.1,500,20,0.9410588800907135,1.16701593350947,7
0.001,RMSprop,32,0.1,1000,20,1.158649355173111,1.5204202948969778,7
0.001,RMSprop,32,0.1,500,30,0.9443831741809845,1.118650380286463,7
0.001,RMSprop,32,0.1,1000,30,0.9495458960533142,1.1961943309410903,7
0.001,RMSprop,128,0.001,500,10,1.127624249458313,1.3721997704301538,7
0.001,RMSprop,128,0.001,1000,10,1.541531264781952,1.8507933391210036,7
0.001,RMSprop,128,0.001,500,20,1.0676889419555664,1.2683944025304732,7
0.001,RMSprop,128,0.001,1000,20,1.1217374205589294,1.3561980646271223,7
0.001,RMSprop,128,0.001,500,30,1.0901976466178893,1.275382535245747,7
0.001,RMSprop,128,0.001,1000,30,1.1208879411220551,1.328606545158899,7
0.001,RMSprop,128,0.1,500,10,1.0115931719541549,1.3543731131054206,7
0.001,RMSprop,128,0.1,1000,10,1.4147572755813598,2.043437517407947,7
0.001,RMSprop,128,0.1,500,20,0.9197351604700088,1.1442562554075726,7
0.001,RMSprop,128,0.1,1000,20,0.9759636640548706,1.2986937718707423,7
0.001,RMSprop,128,0.1,500,30,0.932658103108406,1.1188279359192839,7
0.001,RMSprop,128,0.1,1000,30,0.9565870016813278,1.205864994096531,7
0.001,RMSprop,512,0.001,500,10,1.1168089747428893,1.3372597848566674,7
0.001,RMSprop,512,0.001,1000,10,1.197943639755249,1.473863278032183,7
0.001,RMSprop,512,0.001,500,20,1.0881300508975982,1.2844503000095036,7
0.001,RMSprop,512,0.001,1000,20,1.1866662561893464,1.3976415276218448,7
0.001,RMSprop,512,0.001,500,30,1.1469118416309356,1.3345797482177493,7
0.001,RMSprop,512,0.001,1000,30,1.1672295451164245,1.3693997582757278,7
0.001,RMSprop,512,0.1,500,10,1.0430558621883392,1.3812757390416073,7
0.001,RMSprop,512,0.1,1000,10,1.1525325059890748,1.7683046750860334,7
0.001,RMSprop,512,0.1,500,20,0.9194394946098328,1.1679004202665495,7
0.001,RMSprop,512,0.1,1000,20,1.0559792160987853,1.3699284440517512,7
0.001,RMSprop,512,0.1,500,30,0.9138012051582336,1.1164719937976473,7
0.001,RMSprop,512,0.1,1000,30,1.0005124747753142,1.2535548992429613,7
0.1,adam,32,0.001,500,10,0.9813821732997894,1.2635435531530845,7
0.1,adam,32,0.001,1000,10,1.0301186203956605,1.485676923301035,7
0.1,adam,32,0.001,500,20,0.9506051898002624,1.1433767439262892,7
0.1,adam,32,0.001,1000,20,1.0374309301376343,1.4042291871630923,7
0.1,adam,32,0.001,500,30,0.9805039942264557,1.1401411859396224,7
0.1,adam,32,0.001,1000,30,1.0475764632225038,1.3105159431820896,7
0.1,adam,32,0.1,500,10,0.915028578042984,1.0466134940384797,7
0.1,adam,32,0.1,1000,10,0.9023246943950654,1.0579761575741782,7
0.1,adam,32,0.1,500,20,0.9453397870063782,1.094117894288947,7
0.1,adam,32,0.1,1000,20,0.9719849646091461,1.1127817873960038,7
0.1,adam,32,0.1,500,30,0.9725925624370575,1.0954157596950518,7
