kernel_n_factor,kernel_n_epoch,kernel_lr,kernel_reg,update_epoch,update_lr,mae
400,100,0.0001,0.0001,200,0.001,0.7724128312467766
400,100,0.0001,0.0001,200,0.01,0.801118458833115
400,100,0.0001,0.0001,200,0.1,0.7912003444855301
400,100,0.0001,0.001,10,0.0001,0.7535892715343195
400,100,0.0001,0.001,10,0.001,0.749647406839989
400,100,0.0001,0.001,10,0.01,0.7697589908550505
400,100,0.0001,0.001,10,0.1,0.7898644598658285
400,100,0.0001,0.001,50,0.0001,0.7515123719020128
400,100,0.0001,0.001,50,0.001,0.7545172107647037
400,100,0.0001,0.001,50,0.01,0.7918904437628438
400,100,0.0001,0.001,50,0.1,0.8024069907064865
400,100,0.0001,0.001,100,0.0001,0.755615374733396
400,100,0.0001,0.001,100,0.001,0.7604858519002321
400,100,0.0001,0.001,100,0.01,0.8028750623055053
400,100,0.0001,0.001,100,0.1,0.7823961495142465
400,100,0.0001,0.001,200,0.0001,0.7560899529442928
400,100,0.0001,0.001,200,0.001,0.7800063936986378
400,100,0.0001,0.001,200,0.01,0.7875723890542693
400,100,0.0001,0.001,200,0.1,0.7927046480881167
400,100,0.0001,0.01,10,0.0001,0.758783807743992
400,100,0.0001,0.01,10,0.001,0.7564299598368046
400,100,0.0001,0.01,10,0.01,0.763729141397526
400,100,0.0001,0.01,10,0.1,0.7917748196957725
400,100,0.0001,0.01,50,0.0001,0.754602458309184
400,100,0.0001,0.01,50,0.001,0.7631966053022452
400,100,0.0001,0.01,50,0.01,0.7867155243923604
400,100,0.0001,0.01,50,0.1,0.7852594925728404
400,100,0.0001,0.01,100,0.0001,0.7566191828792374
400,100,0.0001,0.01,100,0.001,0.7720651469713601
400,100,0.0001,0.01,100,0.01,0.7842715811393737
400,100,0.0001,0.01,100,0.1,0.7859525081698131
400,100,0.0001,0.01,200,0.0001,0.7465682260605392
400,100,0.0001,0.01,200,0.001,0.7807158357423575
400,100,0.0001,0.01,200,0.01,0.78275062972816
400,100,0.0001,0.01,200,0.1,0.7807631273632969
400,100,0.0001,0.1,10,0.0001,0.7565309108650907
400,100,0.0001,0.1,10,0.001,0.7546360400580917
400,100,0.0001,0.1,10,0.01,0.7611627576870392
400,100,0.0001,0.1,10,0.1,0.783576022855706
400,100,0.0001,0.1,50,0.0001,0.7516089354385307
400,100,0.0001,0.1,50,0.001,0.7608065660163545
400,100,0.0001,0.1,50,0.01,0.7828206172427292
400,100,0.0001,0.1,50,0.1,0.7741214043495946
400,100,0.0001,0.1,100,0.0001,0.7597490742327199
400,100,0.0001,0.1,100,0.001,0.7659319608534978
400,100,0.0001,0.1,100,0.01,0.7893152219883586
400,100,0.0001,0.1,100,0.1,0.7715970590920089
400,100,0.0001,0.1,200,0.0001,0.7465493695406962
400,100,0.0001,0.1,200,0.001,0.7746204534304347
400,100,0.0001,0.1,200,0.01,0.782591756571624
400,100,0.0001,0.1,200,0.1,0.7714433964423048
400,100,0.001,0.0001,10,0.0001,0.7697563050134717
400,100,0.001,0.0001,10,0.001,0.7573365063081315
400,100,0.001,0.0001,10,0.01,0.7710198119181585
400,100,0.001,0.0001,10,0.1,0.7962559419179274
400,100,0.001,0.0001,50,0.0001,0.7673705988803208
400,100,0.001,0.0001,50,0.001,0.7641455578830368
400,100,0.001,0.0001,50,0.01,0.7886362207372796
400,100,0.001,0.0001,50,0.1,0.7948708681679753
400,100,0.001,0.0001,100,0.0001,0.7667106400207574
400,100,0.001,0.0001,100,0.001,0.7796354041386021
400,100,0.001,0.0001,100,0.01,0.7956547887243468
400,100,0.001,0.0001,100,0.1,0.79855610473687
400,100,0.001,0.0001,200,0.0001,0.7653110624364038
400,100,0.001,0.0001,200,0.001,0.789579648253796
400,100,0.001,0.0001,200,0.01,0.7901583588338101
400,100,0.001,0.0001,200,0.1,0.8036131092951911
400,100,0.001,0.001,10,0.0001,0.7718474862697043
400,100,0.001,0.001,10,0.001,0.767834720975208
400,100,0.001,0.001,10,0.01,0.7719940528308102
400,100,0.001,0.001,10,0.1,0.8039518114524762
400,100,0.001,0.001,50,0.0001,0.7637162105472959
400,100,0.001,0.001,50,0.001,0.77883747100972
400,100,0.001,0.001,50,0.01,0.7934667526697323
400,100,0.001,0.001,50,0.1,0.7913373790812986
400,100,0.001,0.001,100,0.0001,0.7681858470323132
400,100,0.001,0.001,100,0.001,0.779414505744718
400,100,0.001,0.001,100,0.01,0.8055627485669836
400,100,0.001,0.001,100,0.1,0.7922717439916476
400,100,0.001,0.001,200,0.0001,0.7685937948064171
400,100,0.001,0.001,200,0.001,0.7804349939751728
400,100,0.001,0.001,200,0.01,0.7919913650009648
400,100,0.001,0.001,200,0.1,0.7951891146913561
400,100,0.001,0.01,10,0.0001,0.7571192743727829
400,100,0.001,0.01,10,0.001,0.7615987801362926
400,100,0.001,0.01,10,0.01,0.7774932512699381
400,100,0.001,0.01,10,0.1,0.7953503185114028
400,100,0.001,0.01,50,0.0001,0.7674831368110206
400,100,0.001,0.01,50,0.001,0.7693187971410799
400,100,0.001,0.01,50,0.01,0.7981918904821195
400,100,0.001,0.01,50,0.1,0.7896706163852268
400,100,0.001,0.01,100,0.0001,0.7623225938083095
400,100,0.001,0.01,100,0.001,0.7707106777721893
400,100,0.001,0.01,100,0.01,0.7884904130630008
400,100,0.001,0.01,100,0.1,0.7916342872591479
400,100,0.001,0.01,200,0.0001,0.7700529934708382
400,100,0.001,0.01,200,0.001,0.7867241236383263
400,100,0.001,0.01,200,0.01,0.7993806642469968
400,100,0.001,0.01,200,0.1,0.7862023050250792
400,100,0.001,0.1,10,0.0001,0.7589896862267935
400,100,0.001,0.1,10,0.001,0.766206429030112
400,100,0.001,0.1,10,0.01,0.7726013340913536
400,100,0.001,0.1,10,0.1,0.7886193763149129
400,100,0.001,0.1,50,0.0001,0.7508317231057672
400,100,0.001,0.1,50,0.001,0.7605418975115222
400,100,0.001,0.1,50,0.01,0.7994880927000761
400,100,0.001,0.1,50,0.1,0.788474117354541
400,100,0.001,0.1,100,0.0001,0.7651788947320945
400,100,0.001,0.1,100,0.001,0.7703567773903388
400,100,0.001,0.1,100,0.01,0.7992543260476498
400,100,0.001,0.1,100,0.1,0.7888382126594772
400,100,0.001,0.1,200,0.0001,0.7602350346901475
400,100,0.001,0.1,200,0.001,0.779996575019386
400,100,0.001,0.1,200,0.01,0.7889727575579509
400,100,0.001,0.1,200,0.1,0.7867535777319918
400,100,0.01,0.0001,10,0.0001,0.7644174456686724
400,100,0.01,0.0001,10,0.001,0.7757015918511156
400,100,0.01,0.0001,10,0.01,0.776187321683714
400,100,0.01,0.0001,10,0.1,0.8111564340551306
400,100,0.01,0.0001,50,0.0001,0.7692598461180584
400,100,0.01,0.0001,50,0.001,0.7687185065895408
400,100,0.01,0.0001,50,0.01,0.8053189532658672
400,100,0.01,0.0001,50,0.1,0.8063267159009274
400,100,0.01,0.0001,100,0.0001,0.7695514925704475
400,100,0.01,0.0001,100,0.001,0.7730067167189516
400,100,0.01,0.0001,100,0.01,0.8082070117482375
400,100,0.01,0.0001,100,0.1,0.7985316354958669
400,100,0.01,0.0001,200,0.0001,0.7747357439845594
400,100,0.01,0.0001,200,0.001,0.7974305199094724
400,100,0.01,0.0001,200,0.01,0.7988317699878611
400,100,0.01,0.0001,200,0.1,0.816316720549155
400,100,0.01,0.001,10,0.0001,0.7694093276999036
400,100,0.01,0.001,10,0.001,0.7673379634841664
400,100,0.01,0.001,10,0.01,0.7893357791581576
400,100,0.01,0.001,10,0.1,0.7926740995504495
400,100,0.01,0.001,50,0.0001,0.7697534200505957
400,100,0.01,0.001,50,0.001,0.7728290016176159
400,100,0.01,0.001,50,0.01,0.7972723228192571
400,100,0.01,0.001,50,0.1,0.8000980931699827
400,100,0.01,0.001,100,0.0001,0.7693318408841615
400,100,0.01,0.001,100,0.001,0.7784791526473765
400,100,0.01,0.001,100,0.01,0.8001433680342649
400,100,0.01,0.001,100,0.1,0.7957319626383289
400,100,0.01,0.001,200,0.0001,0.765063302328168
400,100,0.01,0.001,200,0.001,0.7930641844717068
400,100,0.01,0.001,200,0.01,0.798587123640849
400,100,0.01,0.001,200,0.1,0.789948084804422
400,100,0.01,0.01,10,0.0001,0.7660519160656056
400,100,0.01,0.01,10,0.001,0.7655769558323287
400,100,0.01,0.01,10,0.01,0.7785776213305113
400,100,0.01,0.01,10,0.1,0.7898816033876277
400,100,0.01,0.01,50,0.0001,0.7667038601760001
400,100,0.01,0.01,50,0.001,0.7745613139732288
400,100,0.01,0.01,50,0.01,0.8005469871050124
400,100,0.01,0.01,50,0.1,0.7961780101618475
400,100,0.01,0.01,100,0.0001,0.7711620889755475
400,100,0.01,0.01,100,0.001,0.7726536114799182
400,100,0.01,0.01,100,0.01,0.8041373831202505
400,100,0.01,0.01,100,0.1,0.7982578070136804
400,100,0.01,0.01,200,0.0001,0.7691001063006776
400,100,0.01,0.01,200,0.001,0.7916792312809777
400,100,0.01,0.01,200,0.01,0.8018934544766331
400,100,0.01,0.01,200,0.1,0.8016702959468002
400,100,0.01,0.1,10,0.0001,0.7642867177356092
400,100,0.01,0.1,10,0.001,0.7553463903578015
400,100,0.01,0.1,10,0.01,0.7699768302782989
400,100,0.01,0.1,10,0.1,0.8302705569810179
400,100,0.01,0.1,50,0.0001,0.7644500962892468
400,100,0.01,0.1,50,0.001,0.7691628674390376
400,100,0.01,0.1,50,0.01,0.8104959482694918
400,100,0.01,0.1,50,0.1,0.8268541662192413
400,100,0.01,0.1,100,0.0001,0.7616726126596535
400,100,0.01,0.1,100,0.001,0.7734240358250254
400,100,0.01,0.1,100,0.01,0.8257465789609749
400,100,0.01,0.1,100,0.1,0.8218647994760457
400,100,0.01,0.1,200,0.0001,0.7617384061653693
400,100,0.01,0.1,200,0.001,0.7883478629377876
400,100,0.01,0.1,200,0.01,0.8226732523666326
400,100,0.01,0.1,200,0.1,0.8287443949860004
400,100,0.1,0.0001,10,0.0001,0.770437477680191
400,100,0.1,0.0001,10,0.001,0.7673997435991511
400,100,0.1,0.0001,10,0.01,0.7752064571822905
400,100,0.1,0.0001,10,0.1,0.792838717389544
400,100,0.1,0.0001,50,0.0001,0.7627330399379005
400,100,0.1,0.0001,50,0.001,0.7757273031804102
400,100,0.1,0.0001,50,0.01,0.7940691108768902
400,100,0.1,0.0001,50,0.1,0.8035704176262494
400,100,0.1,0.0001,100,0.0001,0.7614009031677701
400,100,0.1,0.0001,100,0.001,0.7763077349733362
400,100,0.1,0.0001,100,0.01,0.8040246995240597
400,100,0.1,0.0001,100,0.1,0.7965577110084137
400,100,0.1,0.0001,200,0.0001,0.7722699283587626
400,100,0.1,0.0001,200,0.001,0.7809231675360637
400,100,0.1,0.0001,200,0.01,0.7957242481337864
400,100,0.1,0.0001,200,0.1,0.8001292359770729
400,100,0.1,0.001,10,0.0001,0.772257773571509
400,100,0.1,0.001,10,0.001,0.7707710547909069
400,100,0.1,0.001,10,0.01,0.7761686111503828
400,100,0.1,0.001,10,0.1,0.8003607164966645
400,100,0.1,0.001,50,0.0001,0.7661913298189484
400,100,0.1,0.001,50,0.001,0.7691990936309597
400,100,0.1,0.001,50,0.01,0.7915261739142275
400,100,0.1,0.001,50,0.1,0.7993567698689908
400,100,0.1,0.001,100,0.0001,0.7707342299965358
400,100,0.1,0.001,100,0.001,0.7798544465683378
400,100,0.1,0.001,100,0.01,0.7982662257239741
400,100,0.1,0.001,100,0.1,0.8023432545922603
400,100,0.1,0.001,200,0.0001,0.7621877891329497
400,100,0.1,0.001,200,0.001,0.7878000665209413
400,100,0.1,0.001,200,0.01,0.7986541153840572
400,100,0.1,0.001,200,0.1,0.8026549074760451
400,100,0.1,0.01,10,0.0001,0.761321012898069
400,100,0.1,0.01,10,0.001,0.7517947004838273
400,100,0.1,0.01,10,0.01,0.783839472702408
400,100,0.1,0.01,10,0.1,0.8302220732341016
400,100,0.1,0.01,50,0.0001,0.7629298328598806
400,100,0.1,0.01,50,0.001,0.7684056921626813
400,100,0.1,0.01,50,0.01,0.8138987946404705
400,100,0.1,0.01,50,0.1,0.830111707398693
400,100,0.1,0.01,100,0.0001,0.7558870227018929
400,100,0.1,0.01,100,0.001,0.7729228731441791
400,100,0.1,0.01,100,0.01,0.8272143982154053
400,100,0.1,0.01,100,0.1,0.8264926491246853
400,100,0.1,0.01,200,0.0001,0.7622351658493239
400,100,0.1,0.01,200,0.001,0.7905295206658733
400,100,0.1,0.01,200,0.01,0.8332088625547028
400,100,0.1,0.01,200,0.1,0.8288505258298127
400,100,0.1,0.1,10,0.0001,0.7731413342790349
400,100,0.1,0.1,10,0.001,0.772224274379323
400,100,0.1,0.1,10,0.01,0.789275583083191
400,100,0.1,0.1,10,0.1,0.8626676387696521
400,100,0.1,0.1,50,0.0001,0.775731415685258
400,100,0.1,0.1,50,0.001,0.7764048905261381
400,100,0.1,0.1,50,0.01,0.8433456252632315
400,100,0.1,0.1,50,0.1,0.8791176484099512
400,100,0.1,0.1,100,0.0001,0.7731562541174898
400,100,0.1,0.1,100,0.001,0.7885916427407949
400,100,0.1,0.1,100,0.01,0.8635875474295743
400,100,0.1,0.1,100,0.1,0.8764333067846676
400,100,0.1,0.1,200,0.0001,0.7730364169166645
400,100,0.1,0.1,200,0.001,0.8098924543260548
400,100,0.1,0.1,200,0.01,0.8715506345066087
400,100,0.1,0.1,200,0.1,0.8795889025904702
400,200,0.0001,0.0001,10,0.0001,0.7546771529478806
400,200,0.0001,0.0001,10,0.001,0.7585296717703959
400,200,0.0001,0.0001,10,0.01,0.7668042827990084
400,200,0.0001,0.0001,10,0.1,0.7837199363017323
400,200,0.0001,0.0001,50,0.0001,0.7598815347366251
400,200,0.0001,0.0001,50,0.001,0.7523882943086301
400,200,0.0001,0.0001,50,0.01,0.8020407217611042
400,200,0.0001,0.0001,50,0.1,0.798270102634689
400,200,0.0001,0.0001,100,0.0001,0.7538506974524335
400,200,0.0001,0.0001,100,0.001,0.7725925300234839
400,200,0.0001,0.0001,100,0.01,0.7973670802722098
400,200,0.0001,0.0001,100,0.1,0.7984056132053489
400,200,0.0001,0.0001,200,0.0001,0.7600517307455027
400,200,0.0001,0.0001,200,0.001,0.782086458099341
400,200,0.0001,0.0001,200,0.01,0.7983202978344462
400,200,0.0001,0.0001,200,0.1,0.8030581985845494
400,200,0.0001,0.001,10,0.0001,0.752341546295801
400,200,0.0001,0.001,10,0.001,0.7660294233299465
400,200,0.0001,0.001,10,0.01,0.7756163040411922
400,200,0.0001,0.001,10,0.1,0.7964855035252049
400,200,0.0001,0.001,50,0.0001,0.7426038694333744
400,200,0.0001,0.001,50,0.001,0.7606345810280014
400,200,0.0001,0.001,50,0.01,0.7927391306814446
400,200,0.0001,0.001,50,0.1,0.7963240456275698
400,200,0.0001,0.001,100,0.0001,0.766878578315657
400,200,0.0001,0.001,100,0.001,0.7674758517867096
400,200,0.0001,0.001,100,0.01,0.7902029966918597
400,200,0.0001,0.001,100,0.1,0.7881426287398019
400,200,0.0001,0.001,200,0.0001,0.757647354592467
400,200,0.0001,0.001,200,0.001,0.7852118660009003
400,200,0.0001,0.001,200,0.01,0.7966871145718482
400,200,0.0001,0.001,200,0.1,0.7968566565044807
400,200,0.0001,0.01,10,0.0001,0.7552196445693972
400,200,0.0001,0.01,10,0.001,0.754158702800442
400,200,0.0001,0.01,10,0.01,0.7679156234278538
400,200,0.0001,0.01,10,0.1,0.7908132966016653
400,200,0.0001,0.01,50,0.0001,0.7532580477387403
400,200,0.0001,0.01,50,0.001,0.7563004413712133
400,200,0.0001,0.01,50,0.01,0.7906529886552393
400,200,0.0001,0.01,50,0.1,0.7801528130180228
400,200,0.0001,0.01,100,0.0001,0.7585570056175227
400,200,0.0001,0.01,100,0.001,0.7651388845582491
400,200,0.0001,0.01,100,0.01,0.7970033243738885
400,200,0.0001,0.01,100,0.1,0.7901623868673092
400,200,0.0001,0.01,200,0.0001,0.7593996956580152
400,200,0.0001,0.01,200,0.001,0.7841837252587815
400,200,0.0001,0.01,200,0.01,0.7901953415542706
400,200,0.0001,0.01,200,0.1,0.7864553657135236
400,200,0.0001,0.1,10,0.0001,0.7550550581507282
400,200,0.0001,0.1,10,0.001,0.7506950940803043
400,200,0.0001,0.1,10,0.01,0.7631620484811279
400,200,0.0001,0.1,10,0.1,0.7890172855657781
400,200,0.0001,0.1,50,0.0001,0.7572960150596166
400,200,0.0001,0.1,50,0.001,0.7656957058287523
400,200,0.0001,0.1,50,0.01,0.7881950450597011
400,200,0.0001,0.1,50,0.1,0.7793924488332554
400,200,0.0001,0.1,100,0.0001,0.761970565590983
400,200,0.0001,0.1,100,0.001,0.7634277912886481
400,200,0.0001,0.1,100,0.01,0.7855386306965831
400,200,0.0001,0.1,100,0.1,0.7762097887484436
400,200,0.0001,0.1,200,0.0001,0.753924391418212
400,200,0.0001,0.1,200,0.001,0.7687363792458873
400,200,0.0001,0.1,200,0.01,0.7880434997548686
400,200,0.0001,0.1,200,0.1,0.7782946033179392
400,200,0.001,0.0001,10,0.0001,0.768439483744072
400,200,0.001,0.0001,10,0.001,0.7604725606703541
400,200,0.001,0.0001,10,0.01,0.774629112403964
400,200,0.001,0.0001,10,0.1,0.7991135645299551
400,200,0.001,0.0001,50,0.0001,0.7712806066008484
400,200,0.001,0.0001,50,0.001,0.7759315534504174
400,200,0.001,0.0001,50,0.01,0.7939162071294487
400,200,0.001,0.0001,50,0.1,0.7901241057626303
400,200,0.001,0.0001,100,0.0001,0.7568879068357939
400,200,0.001,0.0001,100,0.001,0.7866738655641591
400,200,0.001,0.0001,100,0.01,0.7951814605573274
400,200,0.001,0.0001,100,0.1,0.791312875309011
400,200,0.001,0.0001,200,0.0001,0.7754238207799115
400,200,0.001,0.0001,200,0.001,0.794353581257803
400,200,0.001,0.0001,200,0.01,0.8012189471509008
400,200,0.001,0.0001,200,0.1,0.7907362298550766
400,200,0.001,0.001,10,0.0001,0.7667267926754096
400,200,0.001,0.001,10,0.001,0.7579492509335088
400,200,0.001,0.001,10,0.01,0.7740607251939211
400,200,0.001,0.001,10,0.1,0.7998256638032386
400,200,0.001,0.001,50,0.0001,0.7712401579786287
400,200,0.001,0.001,50,0.001,0.7677698649413375
400,200,0.001,0.001,50,0.01,0.7977554737832352
400,200,0.001,0.001,50,0.1,0.7980552202958859
400,200,0.001,0.001,100,0.0001,0.7714216875290146
400,200,0.001,0.001,100,0.001,0.7706741760887946
400,200,0.001,0.001,100,0.01,0.7984766754454817
400,200,0.001,0.001,100,0.1,0.7876228482573271
400,200,0.001,0.001,200,0.0001,0.7663064039066
400,200,0.001,0.001,200,0.001,0.7855487338450976
400,200,0.001,0.001,200,0.01,0.8014772402260778
400,200,0.001,0.001,200,0.1,0.7953055289723591
400,200,0.001,0.01,10,0.0001,0.7619293235426944
400,200,0.001,0.01,10,0.001,0.7684700485480621
400,200,0.001,0.01,10,0.01,0.7758253856396977
400,200,0.001,0.01,10,0.1,0.797655890163526
400,200,0.001,0.01,50,0.0001,0.7697218530678395
400,200,0.001,0.01,50,0.001,0.7737141931307744
400,200,0.001,0.01,50,0.01,0.8041916732786624
400,200,0.001,0.01,50,0.1,0.7989718605173661
400,200,0.001,0.01,100,0.0001,0.7614770598807477
400,200,0.001,0.01,100,0.001,0.7716056601808846
400,200,0.001,0.01,100,0.01,0.803292646618725
400,200,0.001,0.01,100,0.1,0.7879759681582914
400,200,0.001,0.01,200,0.0001,0.7672437673903428
400,200,0.001,0.01,200,0.001,0.7958648139938826
400,200,0.001,0.01,200,0.01,0.7946304962872093
400,200,0.001,0.01,200,0.1,0.7869249513745659
400,200,0.001,0.1,10,0.0001,0.7636360441836887
400,200,0.001,0.1,10,0.001,0.7628884664626812
400,200,0.001,0.1,10,0.01,0.7733470878799654
400,200,0.001,0.1,10,0.1,0.8059389258781686
400,200,0.001,0.1,50,0.0001,0.7663066532319228
400,200,0.001,0.1,50,0.001,0.7652170116482191
400,200,0.001,0.1,50,0.01,0.8013152548946502
400,200,0.001,0.1,50,0.1,0.7966655951225093
400,200,0.001,0.1,100,0.0001,0.7587684782667887
400,200,0.001,0.1,100,0.001,0.7771988371670383
400,200,0.001,0.1,100,0.01,0.7982784982719902
400,200,0.001,0.1,100,0.1,0.7963004542998252
400,200,0.001,0.1,200,0.0001,0.7615050128633034
400,200,0.001,0.1,200,0.001,0.7823221376598583
400,200,0.001,0.1,200,0.01,0.7955356572619021
400,200,0.001,0.1,200,0.1,0.7956926898615451
400,200,0.01,0.0001,10,0.0001,0.7719236554619563
400,200,0.01,0.0001,10,0.001,0.7690047404046647
400,200,0.01,0.0001,10,0.01,0.776161761741158
400,200,0.01,0.0001,10,0.1,0.7960074350913777
400,200,0.01,0.0001,50,0.0001,0.7615851792918764
400,200,0.01,0.0001,50,0.001,0.7687785488592711
400,200,0.01,0.0001,50,0.01,0.8034539333918493
400,200,0.01,0.0001,50,0.1,0.7978469353762014
400,200,0.01,0.0001,100,0.0001,0.7689932027569361
400,200,0.01,0.0001,100,0.001,0.7786502783690481
400,200,0.01,0.0001,100,0.01,0.804710945580376
400,200,0.01,0.0001,100,0.1,0.8062787910521035
400,200,0.01,0.0001,200,0.0001,0.7729661787471465
400,200,0.01,0.0001,200,0.001,0.7992762861789765
400,200,0.01,0.0001,200,0.01,0.7959122155806119
400,200,0.01,0.0001,200,0.1,0.7929333217767944
400,200,0.01,0.001,10,0.0001,0.7651498434788576
400,200,0.01,0.001,10,0.001,0.7694962978454227
400,200,0.01,0.001,10,0.01,0.780270240530876
400,200,0.01,0.001,10,0.1,0.7971098251762033
400,200,0.01,0.001,50,0.0001,0.7733038549141595
400,200,0.01,0.001,50,0.001,0.7757555009926778
400,200,0.01,0.001,50,0.01,0.8033871446648735
400,200,0.01,0.001,50,0.1,0.807046371043968
400,200,0.01,0.001,100,0.0001,0.7574979512172599
400,200,0.01,0.001,100,0.001,0.7842905873900232
400,200,0.01,0.001,100,0.01,0.7923810263647739
400,200,0.01,0.001,100,0.1,0.8044546653537105
400,200,0.01,0.001,200,0.0001,0.7667892587675483
400,200,0.01,0.001,200,0.001,0.789135061653007
400,200,0.01,0.001,200,0.01,0.8023671795103869
400,200,0.01,0.001,200,0.1,0.7961459094842555
400,200,0.01,0.01,10,0.0001,0.7675593909049809
400,200,0.01,0.01,10,0.001,0.7694541009722076
400,200,0.01,0.01,10,0.01,0.7730188898170309
400,200,0.01,0.01,10,0.1,0.8073559413863186
400,200,0.01,0.01,50,0.0001,0.7652879162448658
400,200,0.01,0.01,50,0.001,0.7716503893840593
400,200,0.01,0.01,50,0.01,0.8003234187971706
400,200,0.01,0.01,50,0.1,0.8052046083893551
400,200,0.01,0.01,100,0.0001,0.7692858602593955
400,200,0.01,0.01,100,0.001,0.7737307386121486
400,200,0.01,0.01,100,0.01,0.7993220196743428
400,200,0.01,0.01,100,0.1,0.8026965478745463
400,200,0.01,0.01,200,0.0001,0.768651875281523
400,200,0.01,0.01,200,0.001,0.7779735757922132
400,200,0.01,0.01,200,0.01,0.7991466330934733
400,200,0.01,0.01,200,0.1,0.7973432954308668
400,200,0.01,0.1,10,0.0001,0.7621841079751125
400,200,0.01,0.1,10,0.001,0.7565499785254269
400,200,0.01,0.1,10,0.01,0.7718316236562659
400,200,0.01,0.1,10,0.1,0.8421755018249711
400,200,0.01,0.1,50,0.0001,0.7539077790544546
400,200,0.01,0.1,50,0.001,0.764329465841147
400,200,0.01,0.1,50,0.01,0.8230798131341963
400,200,0.01,0.1,50,0.1,0.8440452948880053
400,200,0.01,0.1,100,0.0001,0.7630925805917922
400,200,0.01,0.1,100,0.001,0.7723186894061908
400,200,0.01,0.1,100,0.01,0.8397779273891111
400,200,0.01,0.1,100,0.1,0.8444569828268347
400,200,0.01,0.1,200,0.0001,0.7554390846441059
400,200,0.01,0.1,200,0.001,0.7917548987024138
400,200,0.01,0.1,200,0.01,0.8418629364453267
400,200,0.01,0.1,200,0.1,0.8467685962861048
400,200,0.1,0.0001,10,0.0001,0.7644682164510886
400,200,0.1,0.0001,10,0.001,0.7780153810907311
400,200,0.1,0.0001,10,0.01,0.7760157010771199
400,200,0.1,0.0001,10,0.1,0.8104002997869139
400,200,0.1,0.0001,50,0.0001,0.7619949403205064
400,200,0.1,0.0001,50,0.001,0.7708742112674875
400,200,0.1,0.0001,50,0.01,0.791096250270989
400,200,0.1,0.0001,50,0.1,0.8014273798776508
400,200,0.1,0.0001,100,0.0001,0.7654519424685577
400,200,0.1,0.0001,100,0.001,0.775074839225744
400,200,0.1,0.0001,100,0.01,0.8134277650422489
400,200,0.1,0.0001,100,0.1,0.7972909649417205
400,200,0.1,0.0001,200,0.0001,0.7649872330072149
400,200,0.1,0.0001,200,0.001,0.7978757000920408
400,200,0.1,0.0001,200,0.01,0.8009281189074559
400,200,0.1,0.0001,200,0.1,0.8147989363199059
400,200,0.1,0.001,10,0.0001,0.7604106070091072
400,200,0.1,0.001,10,0.001,0.7670977560525483
400,200,0.1,0.001,10,0.01,0.7726061404187865
400,200,0.1,0.001,10,0.1,0.8009671931239696
400,200,0.1,0.001,50,0.0001,0.77124526710208
400,200,0.1,0.001,50,0.001,0.7643010338498228
400,200,0.1,0.001,50,0.01,0.80581165137205
400,200,0.1,0.001,50,0.1,0.8133736643404875
400,200,0.1,0.001,100,0.0001,0.7638915257397728
400,200,0.1,0.001,100,0.001,0.7779480056711199
400,200,0.1,0.001,100,0.01,0.8114599071298083
400,200,0.1,0.001,100,0.1,0.8204032591694781
400,200,0.1,0.001,200,0.0001,0.7633378851751206
400,200,0.1,0.001,200,0.001,0.7932608483290085
400,200,0.1,0.001,200,0.01,0.8074058950639106
400,200,0.1,0.001,200,0.1,0.8106969427507166
400,200,0.1,0.01,10,0.0001,0.7680006205749208
400,200,0.1,0.01,10,0.001,0.7635700720894423
400,200,0.1,0.01,10,0.01,0.7711555378560482
400,200,0.1,0.01,10,0.1,0.8502399421682799
400,200,0.1,0.01,50,0.0001,0.764775990166726
400,200,0.1,0.01,50,0.001,0.7710260009722998
400,200,0.1,0.01,50,0.01,0.81644652467688
400,200,0.1,0.01,50,0.1,0.8558145496928242
400,200,0.1,0.01,100,0.0001,0.7680481333015682
400,200,0.1,0.01,100,0.001,0.7743331176834991
400,200,0.1,0.01,100,0.01,0.8416771388249529
400,200,0.1,0.01,100,0.1,0.85539880370599
400,200,0.1,0.01,200,0.0001,0.7646491468271656
400,200,0.1,0.01,200,0.001,0.7973416527544742
400,200,0.1,0.01,200,0.01,0.8455328000633522
400,200,0.1,0.01,200,0.1,0.8529041985330754
400,200,0.1,0.1,10,0.0001,0.7749839447225071
400,200,0.1,0.1,10,0.001,0.7749616272212646
400,200,0.1,0.1,10,0.01,0.7892187581639353
400,200,0.1,0.1,10,0.1,0.8724823921462904
400,200,0.1,0.1,50,0.0001,0.7745961825133143
400,200,0.1,0.1,50,0.001,0.7788545445914588
400,200,0.1,0.1,50,0.01,0.8470791006375004
400,200,0.1,0.1,50,0.1,0.8852445526845493
400,200,0.1,0.1,100,0.0001,0.7749384171455215
400,200,0.1,0.1,100,0.001,0.787121625791221
400,200,0.1,0.1,100,0.01,0.8698505588374099
400,200,0.1,0.1,100,0.1,0.8864377982393881
400,200,0.1,0.1,200,0.0001,0.7745276507382969
400,200,0.1,0.1,200,0.001,0.8127652479386254
400,200,0.1,0.1,200,0.01,0.8796419571019085
400,200,0.1,0.1,200,0.1,0.8838432559432281
500,10,0.0001,0.0001,10,0.0001,0.7612865111338564
500,10,0.0001,0.0001,10,0.001,0.7665406872027054
500,10,0.0001,0.0001,10,0.01,0.7713371890236818
500,10,0.0001,0.0001,10,0.1,0.7955804506258167
500,10,0.0001,0.0001,50,0.0001,0.7624307606940038
500,10,0.0001,0.0001,50,0.001,0.7668728873657017
