learning_rate,learner,model,embedding_size,weight_decay,train_batch_size,mae
0.01,adam,NeuCMFw0,32,0.0,1000,0.4946
0.01,adam,NeuCMFw0,32,0.01,500,0.6476
0.01,adam,NeuCMFw0,32,0.01,1000,0.6408
0.01,adam,NeuCMFw0,32,0.1,500,0.7064
0.01,adam,NeuCMFw0,32,0.1,1000,0.7063
0.01,adam,NeuCMFw0,64,0.0,500,0.4973
0.01,adam,NeuCMFw0,64,0.0,1000,0.4955
0.01,adam,NeuCMFw0,64,0.01,500,0.6466
0.01,adam,NeuCMFw0,64,0.01,1000,0.6421
0.01,adam,NeuCMFw0,64,0.1,500,0.7062
0.01,adam,NeuCMFw0,64,0.1,1000,0.7081
0.01,adam,NeuCMFww,32,0.0,500,0.496
0.01,adam,NeuCMFww,32,0.0,1000,0.492
0.01,adam,NeuCMFww,32,0.01,500,0.6128
0.01,adam,NeuCMFww,32,0.01,1000,0.5948
0.01,adam,NeuCMFww,32,0.1,500,0.7086
0.01,adam,NeuCMFww,32,0.1,1000,0.7066
0.01,adam,NeuCMFww,64,0.0,500,0.4967
0.01,adam,NeuCMFww,64,0.0,1000,0.4934
0.01,adam,NeuCMFww,64,0.01,500,0.6116
0.01,adam,NeuCMFww,64,0.01,1000,0.5942
0.01,adam,NeuCMFww,64,0.1,500,0.7081
0.01,adam,NeuCMFww,64,0.1,1000,0.7061
0.01,RMSprop,NeuCMFw0,32,0.0,500,0.5019
0.01,RMSprop,NeuCMFw0,32,0.0,1000,0.4973
0.01,RMSprop,NeuCMFw0,32,0.01,500,0.6562
0.01,RMSprop,NeuCMFw0,32,0.01,1000,0.6521
0.01,RMSprop,NeuCMFw0,32,0.1,500,0.7021
0.01,RMSprop,NeuCMFw0,32,0.1,1000,0.7028
0.01,RMSprop,NeuCMFw0,64,0.0,500,0.4988
0.01,RMSprop,NeuCMFw0,64,0.0,1000,0.4966
0.01,RMSprop,NeuCMFw0,64,0.01,500,0.663
0.01,RMSprop,NeuCMFw0,64,0.01,1000,0.6577
0.01,RMSprop,NeuCMFw0,64,0.1,500,0.7062
0.01,RMSprop,NeuCMFw0,64,0.1,1000,0.7056
0.01,RMSprop,NeuCMFww,32,0.0,500,0.4993
0.01,RMSprop,NeuCMFww,32,0.0,1000,0.4938
0.01,RMSprop,NeuCMFww,32,0.01,500,0.6275
0.01,RMSprop,NeuCMFww,32,0.01,1000,0.6314
0.01,RMSprop,NeuCMFww,32,0.1,500,0.7069
0.01,RMSprop,NeuCMFww,32,0.1,1000,0.7067
0.01,RMSprop,NeuCMFww,64,0.0,500,0.5001
0.01,RMSprop,NeuCMFww,64,0.0,1000,0.4967
0.01,RMSprop,NeuCMFww,64,0.01,500,0.6271
0.01,RMSprop,NeuCMFww,64,0.01,1000,0.6189
0.01,RMSprop,NeuCMFww,64,0.1,500,0.7046
0.01,RMSprop,NeuCMFww,64,0.1,1000,0.7057
0.01,RMSprop,NeuCMF0i,32,0.0,500,0.4535
0.01,RMSprop,NeuCMF0i,32,0.0,1000,0.4556
0.01,RMSprop,NeuCMF0i,32,0.01,500,0.688
0.01,RMSprop,NeuCMF0i,32,0.01,1000,0.69
0.01,RMSprop,NeuCMF0i,32,0.1,500,0.7008
0.01,RMSprop,NeuCMF0i,32,0.1,1000,0.6985
0.01,RMSprop,NeuCMF0i,64,0.0,500,0.4535
0.01,RMSprop,NeuCMF0i,64,0.0,1000,0.4577
0.01,RMSprop,NeuCMF0i,64,0.01,500,0.685
0.01,RMSprop,NeuCMF0i,64,0.01,1000,0.6882
0.01,RMSprop,NeuCMF0i,64,0.1,500,0.6933
0.01,RMSprop,NeuCMF0i,64,0.1,1000,0.6983
0.01,RMSprop,NeuCMF0w,32,0.0,500,0.4999
0.01,RMSprop,NeuCMF0w,32,0.0,1000,0.5006
0.01,RMSprop,NeuCMF0w,32,0.01,500,0.6288
0.01,RMSprop,NeuCMF0w,32,0.01,1000,0.6171
0.01,RMSprop,NeuCMF0w,32,0.1,500,0.7052
0.01,RMSprop,NeuCMF0w,32,0.1,1000,0.705
0.01,RMSprop,NeuCMF0w,64,0.0,500,0.5026
0.01,RMSprop,NeuCMF0w,64,0.0,1000,0.5019
0.01,RMSprop,NeuCMF0w,32,0.0,500,0.498
0.01,RMSprop,NeuCMF0w,32,0.0,1000,0.5008
0.01,RMSprop,NeuCMF0w,32,0.01,500,0.6408
0.01,RMSprop,NeuCMF0w,32,0.01,1000,0.6189
0.01,RMSprop,NeuCMF0w,32,0.1,500,0.7043
0.01,RMSprop,NeuCMF0w,32,0.1,1000,0.7048
0.01,RMSprop,NeuCMF0w,64,0.0,500,0.4992
0.01,RMSprop,NeuCMF0w,64,0.0,1000,0.4986
0.01,RMSprop,NeuCMF0w,64,0.01,500,0.6266
0.01,RMSprop,NeuCMF0w,64,0.01,1000,0.619
0.01,RMSprop,NeuCMF0w,64,0.1,500,0.7029
0.01,RMSprop,NeuCMF0w,64,0.1,1000,0.7059
0.01,RMSprop,NeuCMFi0,32,0.0,500,0.4616
0.01,RMSprop,NeuCMFi0,32,0.0,1000,0.4539
0.01,RMSprop,NeuCMFi0,32,0.01,500,0.5699
0.01,RMSprop,NeuCMFi0,32,0.01,1000,0.562
0.01,RMSprop,NeuCMFi0,32,0.1,500,0.7045
0.01,RMSprop,NeuCMFi0,32,0.1,1000,0.7035
0.01,RMSprop,NeuCMFi0,64,0.0,500,0.463
0.01,RMSprop,NeuCMFi0,64,0.0,1000,0.455
0.01,RMSprop,NeuCMFi0,64,0.01,500,0.5712
0.01,RMSprop,NeuCMFi0,64,0.01,1000,0.563
0.01,RMSprop,NeuCMFi0,64,0.1,500,0.6987
0.01,RMSprop,NeuCMFi0,64,0.1,1000,0.7036
0.01,RMSprop,NeuCMFii,32,0.0,500,0.4613
0.01,RMSprop,NeuCMFii,32,0.0,1000,0.4578
0.01,RMSprop,NeuCMFii,32,0.01,500,0.5719
0.01,RMSprop,NeuCMFii,32,0.01,1000,0.56
0.01,RMSprop,NeuCMFii,32,0.1,500,0.703
0.01,RMSprop,NeuCMFii,32,0.1,1000,0.6935
0.01,RMSprop,NeuCMFii,64,0.0,500,0.4618
0.01,RMSprop,NeuCMFii,64,0.0,1000,0.4553
0.01,RMSprop,NeuCMFii,64,0.01,500,0.569
0.01,RMSprop,NeuCMFii,64,0.01,1000,0.5606
0.01,RMSprop,NeuCMFii,64,0.1,500,0.6974
0.01,RMSprop,NeuCMFii,64,0.1,1000,0.6807
