kernel_n_factor,kernel_n_epoch,kernel_lr,kernel_reg,update_epoch,update_lr,mae
26,14,0.0005916169030235,0.0002398488368612,10,0.0003021632097511,0.7458585596563202
35,67,0.0001470804783921,0.0001181521659844,66,0.0001506190752794,0.7478096739952822
63,19,0.0007034375091982,0.0712439958859716,19,0.0001947090930689,0.7493001081592242
16,23,0.0004881605749724,0.0001014275827809,51,0.000482155582817,0.7477754075271787
44,14,0.0001128132039092,0.0002030565950892,117,0.0007955453075808,0.7567693265064256
29,18,0.0002251069436602,0.0004241060897611,13,0.0005338580872822,0.7459393781926819
55,10,0.0001796935764675,0.000280496047948,20,0.0001375480011793,0.7479198618649926
24,26,0.0019321179281023,0.0001458844897617,37,0.0003852110664694,0.7494100625040616
72,16,0.0007844322270208,0.0005477294200625,59,0.0010297569950751,0.7541667599270189
10,21,0.0002042532277966,0.0012345601385232,75,0.000163065231515,0.7455738578809429
40,13,0.0001565733726169,0.0014654841522161,31,0.0001204081276459,0.747292100875519
188,23,0.0004827959362648,0.0003262187116486,14,0.0002156135803785,0.7521617023463272
51,17,0.0002415820295498,0.0019375183363561,22,0.0001802986092493,0.7454161266233845
82,116,0.0004432538226389,0.0001699551424031,18,0.0001114755298218,0.7532183391340136
379,20,0.0382018667455127,0.0022626351858227,42,0.0001445276243846,0.7805442329965938
34,60,0.0001303992066332,0.0006847355011909,10,0.0028524343515023,0.7493591094120291
62,28,0.0176877232633262,0.0033566997828935,26,0.0001005785947019,0.7810327760771054
44,13,0.0017730865018446,0.0004692528405134,14,0.000134184434646,0.7467433220926142
25,26,0.0059732750102167,0.0001170487909384,29,0.0001583586319608,0.7661206073218255
34,16,0.0001864316170874,0.0003997648025852,17,0.0007365039693087,0.7435693432577196
33,52,0.0002149113284332,0.0003719629808201,17,0.0001967980295624,0.7467938006340897
24,10,0.000252355517836,0.0005186658431249,13,0.0002476295084226,0.7458024767025627
40,100,0.0009562868001117,0.0004244880223697,18,0.0003567073975368,0.7554912381850313
16,16,0.0001878495861794,0.0005829365551433,10,0.000120227696245,0.7471180906483008
50,14,0.0002661859711028,0.0016388126946576,21,0.0008762287589087,0.7477620578384814
35,23,0.000411601931796,0.0355011435730375,16,0.0577725700777002,0.8527586963421263
22,18,0.0040470800872623,0.0003097079482773,149,0.0001429464140239,0.7541652342882195
44,32,0.0001045094855482,0.0040003616744226,53,0.0001659774370131,0.7460076064415037
32,21,0.0013820626271257,0.0007734243012023,13,0.000120710570414,0.7461517633418382
51,10,0.000224280376377,0.0006281423345175,44,0.0017446743836314,0.7550883939096709
10,15,0.0006488407388021,0.0002662374632788,21,0.0001830733285441,0.7452956896603101
57,41,0.0001770874493409,0.0027198940265031,16,0.0010825919135426,0.7466382861878551
39,26,0.0001488746652981,0.0056747322906678,81,0.0003080607819697,0.7495209236317013
24,13,0.0002026368167404,0.0003859909079824,35,0.0001355343313618,0.7466666370905293
31,36,0.0002676443330061,0.0004856545965435,10,0.0005645078513717,0.7465570129816496
45,18,0.0004937783119017,0.0030567357083657,19,0.0001000184977107,0.7479266917245876
64,23,0.0003980009466948,0.0011498707467823,47,0.0007455178154956,0.7509331169160419
19,28,0.0089732399514725,0.002404894618136,39,0.0004355007938716,0.7789085029037056
55,16,0.0001244264133659,0.0002402008333296,23,0.0001514634751471,0.7431983532667964
57,20,0.0001183992406494,0.0002110433338287,58,0.0002084059443605,0.7447594342614535
65,13,0.0001240900950085,0.0002273983670832,32,0.0001668145451152,0.7453411803180425
53,24,0.0001351942129411,0.000244378757811,14,0.0001528007332372,0.7438934890721399
73,31,0.0001393683797612,0.0002356519973387,14,0.000154579226323,0.7511930524115358
34,24,0.0001031092689625,0.0096382302849895,13,0.0002263336557763,0.7462635248326306
173,29,0.0001725985336703,0.0002608699391501,17,0.0001817240045864,0.7559375422344293
55,34,0.0001134956516742,0.0003005025694573,103,0.0001476591435864,0.7464860345043716
497,25,0.0001554076352137,0.0002014877347255,159,0.0002478044573274,0.7694013827746989
42,21,0.0005481008814246,0.0002453934818599,23,0.0014109138579731,0.7466363360098566
28,10,0.000192974411961,0.0003408568130672,10,0.0012657926714904,0.7481935733787608
67,26,0.0015922593140488,0.002068979375765,17,0.0002020533913339,0.749788251532093
54,17,0.0006400365401803,0.0001833422989135,15,0.0001685560344353,0.7509643301698088
22,21,0.0015138185549169,0.000261493155659,20,0.0002919171378217,0.7492935492285175
10,14,0.0001272288121751,0.0014127551947213,13,0.0006477193249481,0.745248257638705
42,29,0.0004508768364422,0.0002986872470231,50,0.0001431373631938,0.7489969469327742
49,22,0.0020689120047858,0.0001811452249088,92,0.0010120236823528,0.7660208522208686
33,16,0.0002214476016576,0.0010792472693297,24,0.0018364779611966,0.7493468451583988
62,10,0.0012079039212511,0.0017426062093573,18,0.0001283435084855,0.7499808348977959
18,20,0.0003704878465599,0.0007197621450719,10,0.000389648423699,0.7449188473310273
311,24,0.0008541018631686,0.0003601140012452,15,0.0001806008863885,0.761655826023796
38,30,0.0028968672384671,0.0002125199357183,21,0.0001533422790849,0.7563505329054099
51,17,0.0001712658223344,0.0012451655309592,55,0.0001124279542133,0.7447834262485313
215,73,0.0003307149695849,0.0001605023141578,27,0.0004628846623787,0.7595838459961126
28,36,0.0001344922915462,0.0015199164946012,63,0.0001356174341509,0.7459874574759578
74,14,0.0002392853881689,0.0005909560017965,13,0.0005781281262563,0.7479690724741568
97,19,0.0022430978952652,0.0002854702215391,18,0.0002686987406888,0.7555873389311161
59,26,0.0001901573538558,0.0004153484518877,23,0.0002179340493915,0.746588634477963
41,23,0.0001453069877045,0.002544826105977,10,0.0012096303758634,0.7491136158119766
27,13,0.0004385318324536,0.003631506876737,15,0.0003306726016573,0.7448006950059494
50,10,0.0003097975518293,0.0019203062147438,21,0.0001616225722167,0.745099582927537
18,32,0.0001639170709365,0.000844076578064,52,0.0001228743896149,0.747677409783773
36,140,0.0002128671903992,0.0002205769310913,28,0.0007983069165113,0.7493621494599955
68,18,0.0698575776457481,0.0803250064464294,18,0.0001895829628695,0.7857314963261937
46,27,0.0002547069412399,0.0006600898063341,13,0.0020191061940091,0.7482684481367491
58,16,0.0024509557920561,0.0004881622485831,25,0.0001448935603265,0.7517010434315925
123,21,0.0009838933478303,0.0009677703501906,44,0.0022829217142252,0.7684930652984476
28,14,0.0007878487739305,0.0003281051936914,16,0.0001133757142159,0.7487136950042411
39,24,0.0005823655528476,0.0001582233094094,21,0.0014959859511734,0.7498097309944973
17,81,0.0001134758943572,0.0002451081144966,123,0.0001318683712366,0.7480196950830513
49,19,0.0043779423899664,0.0017348322098743,10,0.0001727524640304,0.7577028680015226
79,10,0.0003766974753167,0.0007752676643076,60,0.0045314801485424,0.7950420809194588
32,29,0.0001786789266619,0.0013591354677322,68,0.0001498496114673,0.745791296539922
58,15,0.0028588209504251,0.0004298379088261,14,0.0001106721905856,0.7520774042474206
41,38,0.0002689553027335,0.0001937569628172,47,0.0002426698632089,0.7484427723400193
65,22,0.0011242047764001,0.0001336343496695,19,0.0002017841832879,0.7484031027214786
19,26,0.0001012248775461,0.0006608749660269,40,0.0003671472998524,0.7469919989948892
30,13,0.0007036648546313,0.0021725305519954,30,0.000535455662574,0.7473510594450438
49,19,0.0077763851077199,0.0132436811504663,23,0.0011313214418763,0.7646047184032421
11,33,0.0050031401108563,0.0005867783523681,36,0.0096516042959724,0.8243807974520554
37,17,0.019737935313802,0.0002850008159986,13,0.0028934779711392,0.7897644256689902
25,23,0.000212238875424,0.0005293040813978,18,0.0009078069193696,0.7478833321469902
72,13,0.0005009869223525,0.0027919685167492,26,0.0001297281196826,0.7429378725358448
80,10,0.0005069297866199,0.0001727696910567,27,0.0001269671537782,0.7450668542401955
72,20,0.0001381420025649,0.0028746020149183,33,0.0007345033139025,0.7465228525495641
61,28,0.0001566834030186,0.0030091694494647,25,0.0001627771448418,0.7434710918598564
84,15,0.0001540663171923,0.0002305377297167,29,0.0001704735325416,0.7457547064452922
98,29,0.0001264200892121,0.0029703114070759,25,0.0001545207820722,0.7418536105159675
90,25,0.0001437816294835,0.0031203069611481,27,0.0002128399895132,0.7510728017570596
105,18,0.0001119687263228,0.0025807761075888,112,0.0002876521327323,0.7525153247044624
95,43,0.0001237315926502,0.003644731364734,32,0.0014854443363211,0.7500563132971761
88,13,0.0001253718771095,0.0031630825479947,25,0.0001788514696344,0.7458676459097847
75,29,0.0018656772292736,0.003492343375778,29,0.0001611084472073,0.7524290932741874
68,22,0.0001736777112685,0.0028416736304863,36,0.0004639726273793,0.7463109337831966
67,17,0.0001642723006615,0.0044216127083512,24,0.0001114499568532,0.7431364804517465
75,10,0.0001543623002799,0.0046990770288369,25,0.0001130056784898,0.7477038620773839
66,16,0.0001316948719483,0.0049800701990199,33,0.0001012387481147,0.7476758744282217
84,13,0.0001592303227315,0.0036639984140242,26,0.0001238648279355,0.7470271015205192
65,178,0.0001368992601012,0.0027542687172164,30,0.0001117127923352,0.7489598229531041
62,17,0.0001701649575993,0.0035710408279842,50,0.0006225705010666,0.7466860603968456
72,19,0.0001221115214376,0.004091874848017,39,0.000139151691823,0.7452994435330971
56,14,0.0001861595529071,0.003455925087275,56,0.0003239868137813,0.7478506492021588
78,10,0.0001016817093298,0.004345078951407,25,0.0037124795577808,0.7617247203697703
59,21,0.0001470709361526,0.002564167800524,23,0.0001322746534473,0.7507012151694442
100,35,0.0005478885715693,0.0032632830121987,30,0.0002576477975663,0.7477321075187551
71,26,0.0001887507581763,0.0023104609574165,34,0.0001026679873134,0.7481355941402348
338,17,0.0001578131839204,0.0030247469680488,43,0.0001529528116177,0.7639709317466213
56,13,0.002635415304073,0.0025303301724348,21,0.0001944284219518,0.7506734567895921
62,170,0.0006218883810619,0.0065125668745965,28,0.0004000556061538,0.763018499319186
86,23,0.0001230865248372,0.0020916115681843,24,0.0001242927448285,0.7467576973431311
54,31,0.0004921782352696,0.0001301379282995,37,0.0012792655003684,0.7502726030714805
70,18,0.0004265250973916,0.0001564197921017,48,0.0001497017557138,0.747798887318087
50,14,0.0015267000901037,0.0041112330363766,132,0.0010447236368965,0.768731084757528
61,190,0.0389575940095626,0.0001946732337839,54,0.000100197599227,0.7973706010982121
78,25,0.000135167828504,0.0054317350619233,22,0.0002257129940073,0.7454945049052057
49,20,0.0001852125976105,0.0002708102404089,31,0.0001193148323941,0.7479204491169041
65,16,0.0001540133583212,0.0023259913929517,20,0.0007187084358806,0.7450058134446302
53,22,0.0001161322447699,0.0030269187378368,171,0.0005370362652472,0.7588445995881992
46,28,0.0001989883665576,0.0001173435459222,25,0.0001671835684037,0.747026288546351
78,10,0.0001701106994574,0.00033425702439,59,0.0001345123483266,0.7421739108483436
91,12,0.000164847007144,0.0003827726862872,66,0.0001365541544825,0.7510692327671429
80,110,0.0001411389845737,0.0003315258821756,62,0.0001150845208815,0.7506103247509535
71,10,0.0117754278442638,0.0003173453519608,53,0.0019403796134084,0.7763925473436495
94,127,0.0001859655233038,0.0002411018936398,57,0.0057478401162725,0.8070642384661784
108,13,0.0001644439764503,0.000276082735216,185,0.000136335215173,0.753945471353135
74,10,0.0006703738407488,0.0001339054882049,50,0.0210106971236186,0.844685124835538
81,16,0.0002112842180028,0.0003630441912988,59,0.0008253235423246,0.7527567622922562
60,10,0.0016864012933185,0.0048763465579888,64,0.0003546919926335,0.7478085203535965
143,155,0.0013565247970165,0.0661090347747731,58,0.0001154067721025,0.7714903253778329
470,14,0.0001367685258216,0.0588868925274238,28,0.0004196164077788,0.7637123642668628
66,17,0.0001090898047444,0.0002050482629954,70,0.0001802387003772,0.7489570754648615
58,13,0.0023861591828805,0.0398103088949824,34,0.0001528701958528,0.7529866819367649
401,19,0.0001735501740882,0.0002939281823945,40,0.0015709694148706,0.7668561706700043
89,10,0.0001524780151714,0.0040380964633536,61,0.0001319931933472,0.749829678452039
67,16,0.0005911930274286,0.0001469874402276,54,0.0002796012312648,0.7440124679153158
205,15,0.0009622435882557,0.0001702446061559,49,0.0002818766920835,0.7553044670926728
79,16,0.003647964506582,0.0028173433987044,56,0.0612950663621371,0.8554321270254229
70,10,0.0005741301712822,0.0064982553698838,55,0.0002314806692821,0.7465748860452217
65,88,0.0005785025286125,0.0001099637481237,47,0.0003132849600621,0.754763289732366
77,19,0.0069200177466848,0.0002465167014791,53,0.0003537276088121,0.7651965486540928
46,49,0.0004452480506524,0.0009748005605621,60,0.0002073844153366,0.750134727573733
85,15,0.0007006681016667,0.000355479239518,52,0.0002529716469404,0.7471756894803382
59,13,0.0007765045979432,0.0002084869823444,52,0.0001884918082972,0.7468707359050908
102,19,0.0005030403746745,0.0001445178026847,44,0.0004610910990037,0.7503615735317188
71,23,0.0006344166335271,0.0003032709107289,58,0.000297820832194,0.7498066066699084
51,38,0.0001264151684813,0.0004113571215878,46,0.0021979223655455,0.7589058960847218
63,33,0.0008434378437925,0.0032502927375603,41,0.0001529799433651,0.7476209137071779
53,13,0.0005366243656006,0.0011092356748491,65,0.0012280970948362,0.755992527713295
43,17,0.0050011908073836,0.0008404763702244,20,0.00017957986474,0.7573074772538395
249,62,0.0004477475216952,0.007533679962553,22,0.0009270877846995,0.7527567063208209
70,10,0.0020476929956736,0.0038380941696284,18,0.0001418520721996,0.7497740053359957
84,27,0.0002187821139605,0.000187957172444,36,0.0001608709716994,0.7461567688862064
45,20,0.0194658516435771,0.0022582906348484,56,0.0004875168957025,0.7857023717411141
65,25,0.0001010603537713,0.0044010272030118,30,0.0001315565347894,0.7453742253822567
55,16,0.0003839716485966,0.0002546566696796,62,0.0001097259240287,0.7489193620047421
40,13,0.0001185442687496,0.0052747080591445,25,0.0004016116598335,0.7455080055445207
96,30,0.0001432926079264,0.0001004036149767,18,0.0027316258935399,0.7512029937346107
75,21,0.009772951406258,0.000121600023698,49,0.0006228609809869,0.7738236657653297
54,10,0.0005090958656985,0.0001651200018573,32,0.0001001819132834,0.7413658765868346
61,10,0.0004668331217709,0.000164059967639,34,0.0035328198391707,0.7659430940265275
78,17,0.0003947453124822,0.0001832613076133,44,0.0001014284431041,0.7471236199093811
55,24,0.0037142300239719,0.0002213283621189,37,0.0002558680873621,0.7571450173668312
293,14,0.0005063318907545,0.0028243489093614,31,0.0003395133937648,0.7518525449477568
69,19,0.0002012057346744,0.0001542548718381,39,0.0001185742093291,0.7486646933091604
89,10,0.0001584229058865,0.0002268093258576,32,0.000974131943151,0.7496410335158771
48,28,0.0002340011523311,0.0003315486007096,28,0.0001003984685006,0.7456998614979571
61,16,0.0001321882942836,0.0033001085598664,24,0.0001961249319112,0.7468688994293182
42,23,0.0003352361277974,0.0025811123904813,34,0.00014769416758,0.743330582470888
54,33,0.0003483203758642,0.0024714214851933,27,0.000227570980076,0.7459237322960807
40,25,0.0004119497680832,0.0027886162322942,31,0.0078191398009764,0.7929536915971163
68,22,0.0636526108372559,0.0023698106289942,22,0.0294370613703261,0.8593965582164219
50,28,0.0003312893515042,0.0019251799414522,79,0.0015564004630239,0.7680339510095768
60,31,0.0003646496582914,0.0009052569747825,27,0.0018563680103723,0.7514545169462146
79,40,0.0024383925204964,0.002151515466364,67,0.0144794948938352,0.8400718658673986
38,23,0.0004753270795971,0.0037135148925875,33,0.0001558132149288,0.7454248926350212
67,20,0.0003115343271563,0.0026195179332945,74,0.0001239861795227,0.7467539672909493
48,14,0.0122825996549469,0.0030043345527311,58,0.000143010057933,0.7663442095731481
58,35,0.0049169336928168,0.0007507469151519,24,0.0006993144820546,0.76886822395873
123,25,0.000418753552513,0.000469727587749,20,0.000279070735093,0.7471758728857599
75,19,0.0005847360685869,0.0019960216668743,86,0.0001905301545728,0.7485816605292351
39,10,0.000121029816385,0.0001440982725184,53,0.0001667596847514,0.7450324493835007
50,15,0.0002824917837785,0.02431942673869,29,0.0001129004623735,0.7453239500046963
35,27,0.0002418305162014,0.0011870917278723,142,0.0024723524569202,0.8095563724531745
87,55,0.0045103220975308,0.0046216767368414,25,0.0001308730898249,0.77638218016616
64,67,0.0003711438761022,0.0001754910831476,34,0.0216553427706274,0.8453630963170975
45,22,0.0033013152524692,0.009217650944242,60,0.0020109220929741,0.7718921474266431
55,76,0.0001143509273671,0.0007631292100943,20,0.0069491152482193,0.7732967609331608
75,17,0.0001456827637009,0.0004209381305196,99,0.0005069651499226,0.7521877118852599
34,29,0.0001681058140482,0.0009718058995509,36,0.000383836347133,0.743154749597444
157,36,0.0001742240658676,0.0010261163517197,38,0.0004065068011994,0.7570083315378013
29,32,0.0001898291737441,0.0009145061012335,35,0.0001642281526777,0.7464562582971664
32,44,0.0001691499762111,0.0013961859753015,39,0.003272922358901,0.7711921051880445
40,31,0.0001427361792066,0.0008381085826084,31,0.0008373108707975,0.7474478444606673
36,26,0.0018859109494823,0.0012132718203754,36,0.0005927907659856,0.7519234903773453
45,27,0.000211205757459,0.0010195962466684,42,0.0001438995526343,0.7461088527602089
33,31,0.0001576259379541,0.000730092378846,27,0.0001146800384717,0.7468649022058609
52,37,0.0001273039319138,0.0006422860981035,29,0.0001013531721583,0.7472114156244739
43,29,0.0002340208839181,0.0056867078479372,34,0.0001272224136891,0.7467506163735216
226,23,0.00029651764223,0.000125987162482,17,0.0447923341050443,0.8192488307997994
26,23,0.0001801519989031,0.0017424965898077,23,0.000179038818093,0.7469075460901864
57,34,0.0011461788577164,0.0001620819168696,32,0.0001460451612396,0.7509406325732868
47,20,0.000103627918944,0.0165269873689593,27,0.0011738823325648,0.7473471056890014
38,29,0.0259387359149145,0.0005463788578248,43,0.0003767519111626,0.8032574765746208
59,26,0.0002524215166332,0.0026542571540501,22,0.0002272614005083,0.7456915617894159
27,19,0.0002000936548668,0.0031993533730938,16,0.0005063340821082,0.7452827279935709
47,105,0.0015232696062341,0.000192155700677,37,0.0017548464515729,0.7699165541648398
65,13,0.0067904112766899,0.0001454623736665,31,0.0002072282017646,0.7657514435131608
36,23,0.0001428990657865,0.0010688628202554,25,0.0001239919962107,0.7454229395426512
57,17,0.0003415790927943,0.0037540949425778,19,0.000157203951461,0.7457483121102361
44,10,0.0351836976346525,0.0022709238011357,46,0.0001123318202537,0.7881962110740246
423,96,0.0043220181257891,0.0006224924509136,22,0.0022884249073002,0.7807467560532522
24,20,0.0001195563350943,0.0008290228134679,15,0.0004304358548672,0.7443461968107068
67,29,0.0027938362688715,0.0001142197850537,29,0.0001348091141341,0.7535849849514059
51,14,0.000421903708487,0.0004732243219567,41,0.0043590552970974,0.7817851075193147
34,40,0.0012862148314835,0.0015405530533865,17,0.000172210953705,0.7503907017532814
56,24,0.0001638122710728,0.0046306197563495,25,0.0001437905394969,0.7477912388804481
45,17,0.0002195358166732,0.0009690910214701,20,0.0001009159274645,0.7474349764868978
82,10,0.0001385895462033,0.0001662553994348,35,0.0125946407509616,0.8147347514274729
66,21,0.0002935354091102,0.0019095141553625,30,0.0005693334428698,0.7475017731982344
33,32,0.0001747619808186,0.0002021777885967,49,0.002613739434643,0.7664273158685747
53,26,0.0004710130502418,0.0001355478460775,26,0.0013409917365451,0.749852154323211
21,13,0.0956651790084084,0.0458475628316763,13,0.0003347301816453,0.8011428902488463
39,17,0.0003262578873435,0.0032173697627263,21,0.0001969959433799,0.7472232089676842
113,21,0.0001904290866044,0.0064873234844554,16,0.0002637890692324,0.7484749122746831
72,14,0.0029052925062333,0.0025038967292702,33,0.016800431574474,0.8342345743139109
59,26,0.0001009101301184,0.0003821138267428,37,0.0006836963053479,0.7494424322433156
267,18,0.0052300388416784,0.0007151472298504,24,0.0001255076354671,0.7660747403358127
94,35,0.0001533121688433,0.0013098912832805,13,0.0010754444758776,0.749467067275126
45,10,0.0002581899733307,0.0008809362241323,30,0.000171570804645,0.7464066519186049
30,30,0.0003986101988675,0.0005379409423488,18,0.0001508895535972,0.7450462524472959
64,24,0.0001166909867645,0.0039461056235735,41,0.0007809429515447,0.7471619282019878
53,15,0.0001377051030152,0.0020791315331453,28,0.000115025533923,0.7421244526016996
78,14,0.0002218446397361,0.0017046053027296,24,0.00336194840552,0.755943580115777
54,21,0.0003640372908655,0.0021821387527529,21,0.0082789530336967,0.7817225788610906
21,17,0.0598935723454547,0.0021757418680906,27,0.0001253137724653,0.7968394490624588
38,10,0.0009436988824818,0.0019605539914963,10,0.0002068597268775,0.7475615108376653
70,27,0.000160003580178,0.0026800992503572,16,0.0001433368397758,0.7453783576782533
368,14,0.0001287144330588,0.0015926515727912,52,0.0001739185780213,0.7530758147871373
61,20,0.0158001590172257,0.003121427925676,19,0.0004453541651452,0.7841043983157242
84,23,0.0241776300295731,0.0025018112067128,27,0.0003062153125266,0.7862923318779431
46,13,0.003173380109987,0.0004662962171783,23,0.0356444451408311,0.8491935040125284
30,32,0.0002022339833873,0.0006495844868229,14,0.0001177850126137,0.7438268929736533
53,34,0.0150468345028758,0.0011115914046854,13,0.0941320631596656,0.87706093903739
39,40,0.0001945602981971,0.0006839787250941,17,0.0040416900302538,0.754232713702075
65,29,0.0003023731684593,0.0007982121015249,14,0.0671243307397548,0.8525141830319162
31,32,0.0002608757390868,0.0071915215940083,13,0.0001136804697558,0.7459985618419008
48,30,0.0036741109847557,0.0020277561167753,18,0.0001279756076211,0.7611532265262851
76,34,0.0004965762548636,0.001400618829528,21,0.0009540043899518,0.7494729655547481
56,37,0.000213036567391,0.0055396516769961,10,0.0108536852775983,0.7646564254059066
40,27,0.0001729451473327,0.0882109693134953,16,0.0003748534804294,0.7476831616243395
172,25,0.0061774414353267,0.0331828721784266,20,0.0036255740959847,0.777715465717394
27,29,0.0004336712657299,0.0009284028098046,14,0.0029757778333832,0.7498831410625757
70,117,0.0003516490055991,0.0033969400412911,10,0.0001115117906144,0.7527653885116447
60,24,0.0005278621410964,0.0028700596155283,24,0.0001512755913282,0.7441392725509488
91,21,0.0001439098315053,0.0002299013804453,18,0.0002418572339559,0.7428152800861259
88,32,0.052851536335741,0.0002405723153328,17,0.0001835326022715,0.7889516451036424
87,28,0.0001325244435569,0.0002798277743313,20,0.0002355443065382,0.7475441785711648
108,24,0.0001466205565697,0.0002172333538258,15,0.0049799897192822,0.7566648511197487
17,23,0.0001167502650725,0.000252959110791,22,0.001639345565655,0.7474408077323157
109,37,0.0001518741668905,0.0003535368590403,18,0.0001372317088752,0.7451183748342384
96,21,0.0099261358316018,0.0006040963540576,13,0.0024266790607219,0.7698363216061045
34,43,0.0023009665841337,0.0017170856026051,24,0.000159541070525,0.7583747862194925
98,47,0.0011296016783151,0.0023872194158535,10,0.0001209868369566,0.7558495142702315
276,28,0.0020542258562962,0.0012237337397995,19,0.0002115894087303,0.7669697303531132
101,20,0.0458972864788507,0.0003089589506845,28,0.0053897000797958,0.7960596198448412
42,32,0.0217368936929099,0.0002155564405992,16,0.0001377604037219,0.7961507620254
80,26,0.0001909554457279,0.0289844010575269,21,0.0042289941947482,0.7574249626449009
49,20,0.0001341622458585,0.000411251961057,26,0.0005150923522112,0.7457149254173103
24,24,0.0015146432146489,0.000806350920774,14,0.0001001517171475,0.7471333779471991
35,18,0.0001671098074258,0.057939803894591,24,0.0006705237858631,0.7464541689075839
52,30,0.0260522584156786,0.0001857457918276,22,0.0001578605125821,0.7948210695782246
77,25,0.0002378606375226,0.0043967051312686,18,0.0001884169622724,0.7453327036591081
90,19,0.0039299190091272,0.0006830142293461,29,0.0020869910786752,0.7653248325217918
44,35,0.0121625112083857,0.01714654471075,10,0.0001176712071233,0.7831786764249796
28,22,0.0071713612670273,0.0251095451339819,91,0.0001333082965139,0.766869581530177
11,27,0.0001137799297576,0.008302000583138,15,0.0002413211559128,0.7460568949021886
61,17,0.0002011896040258,0.0002626497863637,26,0.0005791524976876,0.7448323247262305
42,31,0.000100715352598,0.0019946677835503,20,0.0001642164302578,0.7448730344238755
72,23,0.0002829680409576,0.0052480456659911,106,0.000846590007505,0.7600017277325435
58,16,0.0001542158865677,0.0027555526524805,13,0.0001235683998243,0.7438504672645336
64,13,0.0110200534964687,0.0025566297475403,13,0.0001121299439132,0.7644454828748328
74,15,0.0081727357477718,0.0029211718242512,31,0.0001271157295106,0.762623329117964
55,18,0.0077426539927358,0.0028523970100334,18,0.0001134683163222,0.7618880851395037
22,13,0.0001647666361871,0.0122284092142937,23,0.0013605742790555,0.7466009726896708
83,17,0.0001883991044429,0.0034547884743668,27,0.0011120088911044,0.7498692078978612
32,13,0.0086227816170023,0.0038875052101266,17,0.000142768974462,0.7612834768411425
47,10,0.0058336798274801,0.0018247951330243,22,0.0001219841975973,0.7524577336175898
67,20,0.0002289902973869,0.0022651966573357,10,0.0001011663927496,0.748261903205222
392,16,0.000151789258128,0.002444686637899,28,0.0001768537675026,0.7680338973119899
37,10,0.0002519995398672,0.0032805106608671,13,0.0001381588621247,0.7425309999951051
20,10,0.0002641747829215,0.0047974532736737,33,0.0007652847567866,0.7466200663693431
35,10,0.0135338304690804,0.0102204153904966,18,0.0092324829942583,0.7908674176645467
29,183,0.0003257719895084,0.0034897564759124,21,0.0014369426521151,0.7536720395366823
40,10,0.0002536178903725,0.0005590366229022,25,0.0002078920979168,0.7438832119459574
22,14,0.0002951317104589,0.0411267435124211,16,0.0001461892571044,0.7463026381143345
119,13,0.0002404060503336,0.0009413445356444,32,0.0018258918202618,0.7551967079289884
35,58,0.0002127247924353,0.0062711768152844,10,0.0002711239373871,0.7430358807112929
238,10,0.087887069910514,0.0075520068653171,10,0.000278491810301,0.7744470718877059
204,73,0.0767100904022831,0.0061698124718822,10,0.0003627608882058,0.7688545572563
44,17,0.0003475016150604,0.0073335707387015,14,0.000349127359474,0.7452640703250145
37,49,0.0034507997440758,0.0059381444218506,28,0.0003111948321855,0.7694628455584255
47,70,0.0002957923105158,0.0051590434443116,20,0.0004155889457389,0.7468950952207696
51,14,0.0002269484578741,0.0040679121405804,23,0.0032123552744703,0.7531171903278538
98,53,0.0010438045858991,0.0047757495686168,45,0.0002279390422112,0.7543186290153568
39,52,0.000391272361917,0.0101517290728288,35,0.0002484362844098,0.7497760977130556
59,66,0.0007724520736696,0.0033168843877415,14,0.0519693385509409,0.8448856152101784
332,20,0.000208939568922,0.0063406838137576,29,0.0002743585630312,0.758552829902532
18,58,0.0013072717268776,0.0134954547578743,71,0.0001968937963349,0.7545111689421486
32,18,0.0002710803590686,0.0040699066244518,10,0.0074894663344479,0.7558530558866162
52,13,0.0972767301688261,0.0012289339530793,18,0.0001683809097569,0.7908110501765547
10,44,0.0090162736057568,0.0059054348890402,26,0.0003292923351659,0.7925762830193467
80,21,0.0001892565082852,0.0031191934270974,64,0.0436377170974575,0.8511428061715312
44,86,0.000318209360908,0.0022121370109975,38,0.0001796041070837,0.74684826848302
66,10,0.0001720875336313,0.0108954933045515,23,0.000446574158395,0.7526549597608567
92,60,0.0219827557035714,0.0070395643665065,31,0.0240066141574122,0.8539509242436917
28,15,0.0016965501689528,0.0080684312988472,17,0.0002311831575174,0.7493435623800921
55,39,0.0003796532596082,0.0014370293917917,14,0.0923674220002641,0.8631893176731286
40,19,0.0002451855430347,0.0016659911717831,21,0.0067104332200617,0.7736237806819052
71,15,0.001692635728842,0.0087034042816117,50,0.0001533869281511,0.7488823768747328
61,21,0.0001321978477919,0.0036616971738386,25,0.0002850841219581,0.7465128850238879
48,26,0.0376854296682208,0.0011093968798392,13,0.0001418577037371,0.7941186139148048
134,10,0.0004277121959098,0.0042892546743052,10,0.0024168749765583,0.7551049506850036
33,17,0.000206153541773,0.002854104228399,19,0.0006107659106094,0.7476315095407374
84,78,0.0008777750651403,0.0003395263052757,33,0.0179712166625326,0.8311420655895962
24,57,0.0001176022641785,0.001941961882982,29,0.0015981673693384,0.7488654217981363
40,23,0.0001750870313475,0.0001775214575906,24,0.0002084748357945,0.7468946167267708
57,14,0.002369744356048,0.0004598607447273,16,0.0005132328685941,0.7497462752493458
